round,phase,geom_cov,band_n,sup_n,sup_acc,opp_n,opp_acc,c_lowconf,c_wouldB,c_wouldB_geommiss,c_wouldB_conflict,c_wouldB_other,conflictC_n,conflictC_frac,conflictC_clf_acc,conflictC_proto_acc,tau_n,tau_clipped_n,tau_clipped_frac,tau_raw_ge1_n,tau_effective_ge1_n
23,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
24,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
25,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
26,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
27,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
28,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
29,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
30,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
31,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
32,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
33,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
34,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
35,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
36,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
37,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
38,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
39,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
40,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
41,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
42,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
43,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
44,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
45,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
46,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
47,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
48,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
49,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
50,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
51,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
52,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
53,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
54,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
55,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
56,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
57,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
58,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
59,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
60,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
61,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
62,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
63,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
64,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
65,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
66,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
67,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
68,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
69,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
70,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
71,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
72,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
73,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
74,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
75,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
76,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
77,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
78,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
79,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
80,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
81,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
82,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
83,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
84,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
85,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
86,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
87,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
88,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
89,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
90,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
91,2,0.813884,26462,6707,0.710601,14830,0.516183,21708,0,0,0,0,16450,0.08455,0.263951,0.314043,194560,0,0.0,0,0
92,2,0.789622,25611,5948,0.752858,14275,0.577933,21115,0,0,0,0,15633,0.080351,0.26137,0.299687,194560,0,0.0,0,0
93,2,0.777473,24824,5953,0.726188,13347,0.604181,20024,0,0,0,0,15032,0.077262,0.261575,0.300027,194560,0,0.0,0,0
94,2,0.785617,25697,6352,0.728432,13836,0.55211,20918,0,0,0,0,15632,0.080345,0.25838,0.31621,194560,0,0.0,0,0
95,2,0.784199,24935,6222,0.725651,13332,0.569007,19898,0,0,0,0,14695,0.075529,0.260565,0.294318,194560,0,0.0,0,0
96,2,0.771957,24491,5254,0.75314,13652,0.586581,18952,0,0,0,0,13917,0.071531,0.262557,0.316879,194560,0,0.0,0,0
97,2,0.841391,24242,6187,0.728463,14210,0.617382,18559,0,0,0,0,14599,0.075036,0.289609,0.324132,194560,0,0.0,0,0
98,2,0.782174,25479,6020,0.687708,13909,0.494428,19946,0,0,0,0,14812,0.076131,0.23778,0.28936,194560,0,0.0,0,0
99,2,0.78876,24039,5277,0.766345,13684,0.620067,19223,0,0,0,0,14188,0.072924,0.269665,0.285523,194560,0,0.0,0,0
100,2,0.823346,24064,5897,0.710192,13916,0.569416,18986,0,0,0,0,14386,0.073941,0.255457,0.29633,194560,0,0.0,0,0
101,2,0.81793,24562,5699,0.756273,14391,0.57258,18367,0,0,0,0,14126,0.072605,0.287484,0.346878,194560,0,0.0,0,0
102,2,0.795271,25121,5813,0.751419,14165,0.563996,20637,0,0,0,0,15750,0.080952,0.267873,0.321397,194560,0,0.0,0,0
103,2,0.816301,24317,5269,0.762194,14581,0.612167,18552,0,0,0,0,14447,0.074255,0.292794,0.319097,194560,0,0.0,0,0
104,2,0.810743,24834,5385,0.714578,14749,0.574141,20222,0,0,0,0,15547,0.079909,0.271499,0.302502,194560,0,0.0,0,0
105,2,0.762112,25554,5647,0.699664,13828,0.52372,19651,0,0,0,0,14627,0.07518,0.245847,0.315923,194560,0,0.0,0,0
106,2,0.783868,24337,5615,0.723598,13462,0.59018,18677,0,0,0,0,14350,0.073756,0.274355,0.30892,194560,0,0.0,0,0
107,2,0.794786,24550,5147,0.712454,14365,0.559485,19342,0,0,0,0,14481,0.074429,0.257026,0.295491,194560,0,0.0,0,0
108,2,0.784526,24648,4681,0.695578,14656,0.605213,18288,0,0,0,0,13790,0.070878,0.286004,0.32074,194560,0,0.0,0,0
109,2,0.817695,22243,4274,0.801357,13914,0.664942,15353,0,0,0,0,11798,0.060639,0.295474,0.337515,194560,0,0.0,0,0
110,2,0.676725,25517,4619,0.659234,12649,0.480275,18963,0,0,0,0,12991,0.066771,0.199754,0.239473,194560,0,0.0,0,0
111,2,0.785676,24561,5184,0.700617,14113,0.573443,19619,0,0,0,0,15069,0.077452,0.259075,0.297498,194560,0,0.0,0,0
112,2,0.756054,23829,4443,0.681071,13573,0.534517,17391,0,0,0,0,13089,0.067275,0.233937,0.273436,194560,0,0.0,0,0
113,2,0.808728,23098,4819,0.728989,13861,0.611428,17290,0,0,0,0,13326,0.068493,0.278778,0.294987,194560,0,0.0,0,0
114,2,0.775874,24098,4738,0.765724,13959,0.608496,18242,0,0,0,0,13781,0.070832,0.286627,0.330382,194560,0,0.0,0,0
115,2,0.810117,23683,4356,0.727502,14830,0.598112,18303,0,0,0,0,14254,0.073263,0.27473,0.304686,194560,0,0.0,0,0
116,2,0.798011,24833,5936,0.71715,13881,0.526043,19255,0,0,0,0,14999,0.077092,0.25555,0.30422,194560,0,0.0,0,0
117,2,0.792775,23086,4716,0.716709,13586,0.567864,16926,0,0,0,0,12859,0.066093,0.256319,0.296913,194560,0,0.0,0,0
118,2,0.748525,25589,5188,0.653624,13966,0.52098,18770,0,0,0,0,14056,0.072245,0.238332,0.270916,194560,0,0.0,0,0
119,2,0.785131,24359,4736,0.722973,14389,0.552644,17113,0,0,0,0,13032,0.066982,0.266344,0.334484,194560,0,0.0,0,0
120,2,0.73343,25603,5340,0.675468,13438,0.531999,19749,0,0,0,0,14326,0.073633,0.238099,0.289893,194560,0,0.0,0,0
121,2,0.753016,23953,4196,0.766921,13841,0.579077,17475,0,0,0,0,13304,0.06838,0.268491,0.316146,194560,0,0.0,0,0
122,2,0.7499,24958,5096,0.663658,13620,0.524596,19949,0,0,0,0,14893,0.076547,0.23689,0.26771,194560,0,0.0,0,0
123,2,0.780058,23388,4457,0.733229,13787,0.584101,17091,0,0,0,0,13230,0.068,0.26901,0.318443,194560,0,0.0,0,0
124,2,0.729993,25866,4633,0.72847,14249,0.519966,20906,0,0,0,0,15276,0.078516,0.231278,0.28548,194560,0,0.0,0,0
125,2,0.804807,23715,4983,0.758178,14103,0.59264,18313,0,0,0,0,14387,0.073946,0.278793,0.334399,194560,0,0.0,0,0
126,2,0.771979,25195,5153,0.733359,14297,0.577744,19680,0,0,0,0,14945,0.076814,0.268919,0.322984,194560,0,0.0,0,0
127,2,0.723989,24615,4059,0.748707,13762,0.584581,17851,0,0,0,0,13219,0.067943,0.250322,0.323625,194560,0,0.0,0,0
128,2,0.724811,25110,4821,0.683468,13379,0.519247,19560,0,0,0,0,14211,0.073042,0.249173,0.317571,194560,0,0.0,0,0
129,2,0.737896,24166,4594,0.744232,13238,0.552274,18282,0,0,0,0,13590,0.06985,0.250258,0.288742,194560,0,0.0,0,0
130,2,0.775492,24400,4871,0.742558,14051,0.545797,18957,0,0,0,0,14599,0.075036,0.259812,0.318172,194560,0,0.0,0,0
131,2,0.755699,24302,4104,0.72271,14261,0.510974,18404,0,0,0,0,13449,0.069125,0.229385,0.297866,194560,0,0.0,0,0
132,2,0.71831,24740,4170,0.688249,13601,0.540034,18878,0,0,0,0,13584,0.069819,0.242123,0.29174,194560,0,0.0,0,0
133,2,0.729292,24000,3496,0.762586,14007,0.585136,18179,0,0,0,0,13558,0.069685,0.257339,0.319811,194560,0,0.0,0,0
134,2,0.703813,24076,4014,0.727454,12931,0.556801,18160,0,0,0,0,13325,0.068488,0.253433,0.30409,194560,0,0.0,0,0
135,2,0.730082,23948,3931,0.718138,13553,0.571313,17486,0,0,0,0,12912,0.066365,0.248141,0.283147,194560,0,0.0,0,0
136,3,0.773203,23682,4302,0.747792,14009,0.549861,18331,0,0,0,0,13821,0.071037,0.258086,0.313364,194560,0,0.0,0,0
137,3,0.732352,25399,4152,0.763487,14449,0.542252,20661,0,0,0,0,15897,0.081707,0.262565,0.324338,194560,0,0.0,0,0
138,3,0.797838,23956,4274,0.699813,14839,0.590808,17998,0,0,0,0,13913,0.07151,0.256451,0.324876,194560,0,0.0,0,0
139,3,0.792803,23678,4644,0.794574,14128,0.596758,18425,0,0,0,0,14320,0.073602,0.274511,0.360615,194560,0,0.0,0,0
140,3,0.745841,22903,3313,0.786598,13769,0.633379,15988,0,0,0,0,12313,0.063286,0.275075,0.309104,194560,0,0.0,0,0
141,3,0.722287,24158,3669,0.732625,13780,0.570392,18453,0,0,0,0,13370,0.068719,0.250337,0.319671,194560,0,0.0,0,0
142,3,0.794632,23694,3811,0.742325,15017,0.571486,18075,0,0,0,0,13798,0.070919,0.263444,0.321061,194560,0,0.0,0,0
143,3,0.703911,24138,3919,0.730288,13072,0.518054,17997,0,0,0,0,13347,0.068601,0.235259,0.299843,194560,0,0.0,0,0
144,3,0.730151,24510,4017,0.755041,13879,0.561784,17411,0,0,0,0,12905,0.066329,0.250756,0.330492,194560,0,0.0,0,0
145,3,0.75466,23123,3798,0.808583,13652,0.602183,17239,0,0,0,0,13396,0.068853,0.281054,0.351075,194560,0,0.0,0,0
146,3,0.738675,24349,3622,0.733849,14364,0.552144,16910,0,0,0,0,12694,0.065245,0.255633,0.320624,194560,0,0.0,0,0
147,3,0.781857,24053,3843,0.818111,14963,0.568736,18586,0,0,0,0,14085,0.072394,0.266667,0.369329,194560,0,0.0,0,0
148,3,0.763873,23318,3204,0.81804,14608,0.604532,17799,0,0,0,0,13664,0.07023,0.277591,0.351581,194560,0,0.0,0,0
149,3,0.741296,23351,3330,0.808408,13980,0.62618,18217,0,0,0,0,13819,0.071027,0.269267,0.333888,194560,0,0.0,0,0
150,3,0.799868,22725,3879,0.84893,14298,0.659463,17049,0,0,0,0,13682,0.070323,0.322248,0.393802,194560,0,0.0,0,0
151,3,0.746198,23672,3786,0.782884,13878,0.632944,18452,0,0,0,0,14195,0.072959,0.275026,0.333216,194560,0,0.0,0,0
152,3,0.843756,21556,3674,0.826619,14514,0.671352,16202,0,0,0,0,13076,0.067208,0.313552,0.375191,194560,0,0.0,0,0
153,3,0.844714,22391,4114,0.827175,14800,0.670946,17594,0,0,0,0,14559,0.07483,0.331135,0.39048,194560,0,0.0,0,0
154,3,0.794085,22553,3160,0.799367,14749,0.630483,16577,0,0,0,0,12830,0.065944,0.279735,0.331411,194560,0,0.0,0,0
155,3,0.712328,23791,3087,0.674765,13860,0.594517,16733,0,0,0,0,11974,0.061544,0.245031,0.297394,194560,0,0.0,0,0
156,3,0.703027,23359,3247,0.748999,13175,0.575104,16992,0,0,0,0,12122,0.062305,0.255486,0.336578,194560,0,0.0,0,0
157,3,0.728568,24076,3803,0.784907,13738,0.565585,18037,0,0,0,0,13322,0.068472,0.263474,0.370965,194560,0,0.0,0,0
158,3,0.782799,22790,3454,0.770122,14386,0.632073,16482,0,0,0,0,13079,0.067223,0.286949,0.365854,194560,0,0.0,0,0
159,3,0.749175,23347,4053,0.804836,13438,0.592648,18032,0,0,0,0,13317,0.068447,0.270106,0.337088,194560,0,0.0,0,0
160,3,0.775782,22884,3924,0.739297,13829,0.609299,17639,0,0,0,0,13628,0.070045,0.2715,0.325653,194560,0,0.0,0,0
161,3,0.760686,22974,3879,0.763857,13597,0.59925,17643,0,0,0,0,13306,0.06839,0.266947,0.309109,194560,0,0.0,0,0
162,3,0.736199,23006,3471,0.817344,13466,0.57389,17203,0,0,0,0,12798,0.065779,0.260509,0.34185,194560,0,0.0,0,0
163,3,0.743914,24277,4191,0.708423,13869,0.576826,18485,0,0,0,0,13950,0.0717,0.250251,0.34043,194560,0,0.0,0,0
164,3,0.76554,22507,3113,0.763893,14117,0.599915,17279,0,0,0,0,13142,0.067547,0.250266,0.303378,194560,0,0.0,0,0
165,3,0.758108,23494,3521,0.807441,14290,0.623513,16895,0,0,0,0,13268,0.068195,0.289343,0.371495,194560,0,0.0,0,0
166,3,0.710047,23459,3119,0.827829,13538,0.614271,16724,0,0,0,0,12305,0.063245,0.281349,0.374888,194560,0,0.0,0,0
167,3,0.802172,22282,3167,0.827597,14707,0.661794,18057,0,0,0,0,14054,0.072235,0.308951,0.38288,194560,0,0.0,0,0
168,3,0.77325,22677,3238,0.850525,14297,0.637546,16969,0,0,0,0,13392,0.068832,0.298238,0.382243,194560,0,0.0,0,0
169,3,0.790302,22375,3095,0.763489,14588,0.613724,18099,0,0,0,0,13945,0.071675,0.270133,0.351237,194560,0,0.0,0,0
170,3,0.701063,23791,3286,0.783932,13393,0.570597,16612,0,0,0,0,12559,0.064551,0.256788,0.339279,194560,0,0.0,0,0
171,3,0.859026,21465,3116,0.851412,15323,0.67676,15931,0,0,0,0,13116,0.067414,0.329216,0.406374,194560,0,0.0,0,0
172,3,0.723522,22443,3185,0.822292,13053,0.606297,16429,0,0,0,0,11997,0.061662,0.260398,0.332166,194560,0,0.0,0,0
173,3,0.72942,22522,3097,0.781401,13331,0.593954,17486,0,0,0,0,12648,0.065008,0.243121,0.316572,194560,0,0.0,0,0
174,3,0.735418,24722,3905,0.78694,14276,0.552045,19406,0,0,0,0,14543,0.074748,0.252149,0.341264,194560,0,0.0,0,0
175,3,0.771336,23528,3921,0.820199,14227,0.609967,17197,0,0,0,0,13223,0.067964,0.286092,0.4018,194560,0,0.0,0,0
176,3,0.695681,24126,3065,0.783361,13719,0.57322,18992,0,0,0,0,13953,0.071716,0.264603,0.346377,194560,0,0.0,0,0
177,3,0.70947,23347,2815,0.84405,13749,0.628918,17041,0,0,0,0,12799,0.065784,0.27635,0.383389,194560,0,0.0,0,0
178,3,0.750286,21877,2225,0.759101,14189,0.630982,15989,0,0,0,0,11912,0.061225,0.272414,0.34503,194560,0,0.0,0,0
179,3,0.687848,23684,2804,0.827033,13487,0.585972,18202,0,0,0,0,13430,0.069028,0.262695,0.360164,194560,0,0.0,0,0
180,3,0.843429,21741,3520,0.81733,14817,0.635284,17572,0,0,0,0,14206,0.073016,0.290793,0.379769,194560,0,0.0,0,0
181,3,0.715509,20795,2089,0.825275,12790,0.6681,14125,0,0,0,0,10378,0.053341,0.281268,0.322895,194560,0,0.0,0,0
182,3,0.731397,23276,3169,0.767435,13855,0.571996,18394,0,0,0,0,13667,0.070246,0.260555,0.338772,194560,0,0.0,0,0
183,3,0.719432,22237,3030,0.866997,12968,0.597239,15858,0,0,0,0,11699,0.060131,0.267972,0.36174,194560,0,0.0,0,0
184,3,0.734467,22517,2559,0.788589,13979,0.610559,16393,0,0,0,0,12486,0.064176,0.262214,0.354877,194560,0,0.0,0,0
185,3,0.747953,23206,3061,0.846129,14296,0.643467,17602,0,0,0,0,13552,0.069655,0.292134,0.406287,194560,0,0.0,0,0
186,3,0.719421,23227,3136,0.848533,13574,0.562472,18550,0,0,0,0,13640,0.070107,0.258138,0.361657,194560,0,0.0,0,0
187,3,0.765077,22650,2945,0.868251,14384,0.594897,17751,0,0,0,0,13719,0.070513,0.281507,0.406444,194560,0,0.0,0,0
188,3,0.737241,23219,3048,0.803806,14070,0.591542,17412,0,0,0,0,13488,0.069326,0.271945,0.3793,194560,0,0.0,0,0
189,3,0.736389,23603,2830,0.80424,14551,0.577417,20182,0,0,0,0,15115,0.077688,0.253788,0.335098,194560,0,0.0,0,0
190,3,0.781609,22011,3247,0.880197,13957,0.658308,18278,0,0,0,0,14602,0.075051,0.320778,0.404876,194560,0,0.0,0,0
191,3,0.709512,23791,3190,0.795298,13690,0.563185,18313,0,0,0,0,13808,0.07097,0.278824,0.374059,194560,0,0.0,0,0
192,3,0.818843,21324,2898,0.860939,14563,0.639772,15911,0,0,0,0,12832,0.065954,0.313279,0.411238,194560,0,0.0,0,0
193,3,0.705677,23199,2548,0.80887,13823,0.54431,18348,0,0,0,0,13274,0.068226,0.245593,0.335317,194560,0,0.0,0,0
194,3,0.728031,23135,2546,0.850746,14297,0.61985,17784,0,0,0,0,13529,0.069536,0.283761,0.402321,194560,0,0.0,0,0
195,3,0.727924,23045,2460,0.854472,14315,0.592246,18742,0,0,0,0,13552,0.069655,0.249705,0.351904,194560,0,0.0,0,0
196,3,0.740292,22198,2188,0.880713,14245,0.661846,16650,0,0,0,0,12501,0.064253,0.297096,0.392049,194560,0,0.0,0,0
197,3,0.757548,21695,2589,0.849749,13846,0.662141,16397,0,0,0,0,12566,0.064587,0.29365,0.38071,194560,0,0.0,0,0
198,3,0.769603,22331,3062,0.85663,14124,0.603229,17654,0,0,0,0,13632,0.070066,0.285431,0.376247,194560,0,0.0,0,0
199,3,0.701655,22169,2234,0.857207,13321,0.609113,16346,0,0,0,0,12316,0.063302,0.270055,0.355391,194560,0,0.0,0,0
200,3,0.755722,22020,2365,0.853277,14276,0.628187,17650,0,0,0,0,13565,0.069721,0.291633,0.373903,194560,0,0.0,0,0
201,3,0.746524,22657,2490,0.85502,14424,0.631933,17891,0,0,0,0,13897,0.071428,0.307189,0.403684,194560,0,0.0,0,0
202,3,0.714782,23007,2425,0.889897,14020,0.62475,17140,0,0,0,0,13115,0.067409,0.286466,0.400305,194560,0,0.0,0,0
203,3,0.698359,21993,2314,0.859983,13045,0.63235,16116,0,0,0,0,11658,0.05992,0.269,0.358123,194560,0,0.0,0,0
204,3,0.710309,22524,2362,0.845047,13637,0.613478,17655,0,0,0,0,13062,0.067136,0.282116,0.366636,194560,0,0.0,0,0
205,3,0.705357,23072,2109,0.835467,14165,0.588634,19502,0,0,0,0,14548,0.074774,0.274471,0.362249,194560,0,0.0,0,0
206,3,0.66558,22998,2374,0.865628,12933,0.583855,16945,0,0,0,0,12288,0.063158,0.265381,0.374268,194560,0,0.0,0,0
207,3,0.74544,21873,2236,0.868068,14069,0.662734,16495,0,0,0,0,12677,0.065157,0.313481,0.432358,194560,0,0.0,0,0
208,3,0.766047,21842,2168,0.916052,14564,0.697885,16080,0,0,0,0,12628,0.064905,0.33109,0.44235,194560,0,0.0,0,0
209,3,0.668826,22849,2203,0.902406,13079,0.619543,17597,0,0,0,0,13069,0.067172,0.282195,0.383962,194560,0,0.0,0,0
210,3,0.745962,21981,2566,0.897116,13831,0.613549,17409,0,0,0,0,13415,0.06895,0.289825,0.433694,194560,0,0.0,0,0
