round,phase,geom_cov,band_n,sup_n,sup_acc,opp_n,opp_acc,c_lowconf,c_wouldB,c_wouldB_geommiss,c_wouldB_conflict,c_wouldB_other,conflictC_n,conflictC_frac,conflictC_clf_acc,conflictC_proto_acc,tau_n,tau_clipped_n,tau_clipped_frac,tau_raw_ge1_n,tau_effective_ge1_n
23,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
24,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
25,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
26,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
27,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
28,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
29,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
30,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
31,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
32,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
33,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
34,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
35,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
36,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
37,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
38,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
39,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
40,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
41,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
42,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
43,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
44,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
45,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
46,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
47,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
48,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
49,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
50,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
51,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
52,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
53,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
54,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
55,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
56,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
57,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
58,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
59,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
60,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
61,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
62,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
63,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
64,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
65,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
66,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
67,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
68,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
69,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
70,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
71,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
72,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
73,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
74,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
75,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
76,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
77,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
78,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
79,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
80,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
81,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
82,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
83,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
84,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
85,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
86,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
87,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
88,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
89,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
90,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
91,2,0.912697,27731,9362,0.607776,15948,0.463067,19497,0,0,0,0,15820,0.081312,0.235904,0.285525,194560,0,0.0,0,0
92,2,0.898359,27302,9038,0.65125,15489,0.500807,18519,0,0,0,0,14561,0.074841,0.244763,0.276286,194560,0,0.0,0,0
93,2,0.916718,26104,8465,0.633904,15465,0.494471,17327,0,0,0,0,14016,0.072039,0.237657,0.267694,194560,0,0.0,0,0
94,2,0.914856,26696,9030,0.653488,15393,0.446437,19394,0,0,0,0,15555,0.07995,0.228801,0.286403,194560,0,0.0,0,0
95,2,0.89362,27195,8828,0.652243,15474,0.489466,17972,0,0,0,0,14108,0.072512,0.233343,0.275021,194560,0,0.0,0,0
96,2,0.876007,26566,8337,0.654552,14935,0.503783,17636,0,0,0,0,13806,0.07096,0.244242,0.290309,194560,0,0.0,0,0
97,2,0.90874,26156,8814,0.685047,14955,0.559612,17269,0,0,0,0,14045,0.072189,0.272339,0.313065,194560,0,0.0,0,0
98,2,0.894721,27033,8010,0.592509,16177,0.459603,17817,0,0,0,0,14618,0.075134,0.212888,0.260774,194560,0,0.0,0,0
99,2,0.900821,26669,8686,0.69848,15338,0.507302,18457,0,0,0,0,14670,0.075401,0.243422,0.274029,194560,0,0.0,0,0
100,2,0.892175,26274,8028,0.684728,15413,0.514955,17975,0,0,0,0,14245,0.073216,0.23524,0.279537,194560,0,0.0,0,0
101,2,0.908196,26317,6991,0.688457,16910,0.51094,17529,0,0,0,0,14539,0.074728,0.250843,0.317078,194560,0,0.0,0,0
102,2,0.886448,27036,8960,0.68404,15006,0.468546,20459,0,0,0,0,16125,0.082879,0.243349,0.312496,194560,0,0.0,0,0
103,2,0.9328,25997,8357,0.709226,15893,0.518593,16973,0,0,0,0,14317,0.073587,0.266257,0.313543,194560,0,0.0,0,0
104,2,0.913739,26930,8424,0.64981,16183,0.501885,19966,0,0,0,0,16460,0.084601,0.236877,0.267072,194560,0,0.0,0,0
105,2,0.882886,27153,7888,0.66747,16085,0.423873,19932,0,0,0,0,15993,0.082201,0.210467,0.282749,194560,0,0.0,0,0
106,2,0.873471,26895,7608,0.681388,15884,0.511836,18130,0,0,0,0,14717,0.075642,0.250527,0.282734,194560,0,0.0,0,0
107,2,0.918954,26380,8089,0.655705,16153,0.468148,18536,0,0,0,0,15290,0.078588,0.227077,0.27966,194560,0,0.0,0,0
108,2,0.903134,26707,7684,0.649401,16436,0.519774,18306,0,0,0,0,14914,0.076655,0.260292,0.302535,194560,0,0.0,0,0
109,2,0.894764,25609,7218,0.719313,15696,0.613341,15946,0,0,0,0,12744,0.065502,0.276601,0.322426,194560,0,0.0,0,0
110,2,0.838334,27396,6798,0.613122,16169,0.384068,19217,0,0,0,0,14524,0.07465,0.17688,0.21585,194560,0,0.0,0,0
111,2,0.90423,26501,8370,0.616607,15593,0.494132,20154,0,0,0,0,16236,0.08345,0.227642,0.27285,194560,0,0.0,0,0
112,2,0.864972,26513,6731,0.614619,16202,0.484323,17649,0,0,0,0,14203,0.073001,0.213898,0.264803,194560,0,0.0,0,0
113,2,0.913033,25803,7496,0.70024,16063,0.538754,17382,0,0,0,0,14539,0.074728,0.258615,0.28764,194560,0,0.0,0,0
114,2,0.89205,26225,7076,0.71693,16318,0.522552,18026,0,0,0,0,14815,0.076146,0.262842,0.306986,194560,0,0.0,0,0
115,2,0.92246,26167,6844,0.69097,17294,0.524286,18366,0,0,0,0,15349,0.078891,0.24842,0.282755,194560,0,0.0,0,0
116,2,0.909387,26740,8460,0.652009,15857,0.453932,19065,0,0,0,0,15781,0.081111,0.236107,0.289399,194560,0,0.0,0,0
117,2,0.899377,25690,7339,0.685788,15766,0.501395,16974,0,0,0,0,14062,0.072276,0.241146,0.284099,194560,0,0.0,0,0
118,2,0.919055,26487,7737,0.593899,16606,0.44219,18895,0,0,0,0,15736,0.08088,0.225661,0.253559,194560,0,0.0,0,0
119,2,0.890235,26074,7253,0.699021,15959,0.477474,17734,0,0,0,0,14451,0.074275,0.243513,0.319078,194560,0,0.0,0,0
120,2,0.910558,26464,7463,0.65818,16634,0.421306,20426,0,0,0,0,17035,0.087557,0.214382,0.262342,194560,0,0.0,0,0
121,2,0.900566,25786,6723,0.70058,16499,0.472574,17716,0,0,0,0,15010,0.077148,0.246569,0.297402,194560,0,0.0,0,0
122,2,0.893823,27115,8093,0.648462,16143,0.433686,21226,0,0,0,0,17191,0.088358,0.208598,0.245826,194560,0,0.0,0,0
123,2,0.891105,26172,7084,0.694946,16238,0.500062,17195,0,0,0,0,14363,0.073823,0.245562,0.301608,194560,0,0.0,0,0
124,2,0.909,27099,7225,0.611765,17408,0.404814,21566,0,0,0,0,17803,0.091504,0.205583,0.256698,194560,0,0.0,0,0
125,2,0.914161,26107,7803,0.677432,16063,0.52512,19214,0,0,0,0,16013,0.082304,0.254731,0.297571,194560,0,0.0,0,0
126,2,0.880344,27671,7370,0.693216,16990,0.473985,20792,0,0,0,0,17030,0.087531,0.24586,0.306694,194560,0,0.0,0,0
127,2,0.861959,27318,7108,0.699212,16439,0.445891,18423,0,0,0,0,14830,0.076223,0.225152,0.297572,194560,0,0.0,0,0
128,2,0.858391,27477,7429,0.649482,16157,0.39667,19346,0,0,0,0,15390,0.079102,0.219753,0.282716,194560,0,0.0,0,0
129,2,0.877559,26233,7148,0.664522,15873,0.456498,18743,0,0,0,0,15135,0.077791,0.235547,0.260324,194560,0,0.0,0,0
130,2,0.91833,26350,8225,0.675623,15973,0.433168,19556,0,0,0,0,16384,0.084211,0.227295,0.28064,194560,0,0.0,0,0
131,2,0.894266,26737,6855,0.639096,17055,0.398945,18703,0,0,0,0,15274,0.078505,0.214744,0.270329,194560,0,0.0,0,0
132,2,0.872765,26455,6623,0.632191,16466,0.430827,19561,0,0,0,0,15649,0.080433,0.205892,0.251582,194560,0,0.0,0,0
133,2,0.863821,26333,6171,0.655647,16576,0.486788,18624,0,0,0,0,14959,0.076886,0.244134,0.290059,194560,0,0.0,0,0
134,2,0.878241,26421,6794,0.656756,16410,0.439793,19103,0,0,0,0,15477,0.079549,0.213866,0.253408,194560,0,0.0,0,0
135,2,0.888678,25826,6504,0.662823,16447,0.476683,17886,0,0,0,0,14610,0.075093,0.22334,0.249281,194560,0,0.0,0,0
136,3,0.907097,26813,7119,0.654165,17203,0.461024,18704,0,0,0,0,15360,0.078947,0.237826,0.275911,194560,0,0.0,0,0
137,3,0.902919,26823,7144,0.676232,17075,0.424246,21609,0,0,0,0,18093,0.092994,0.233682,0.264467,194560,0,0.0,0,0
138,3,0.902082,26277,6672,0.698141,17032,0.483384,18058,0,0,0,0,14956,0.076871,0.241375,0.293795,194560,0,0.0,0,0
139,3,0.901086,26053,7059,0.74359,16417,0.504294,19578,0,0,0,0,16382,0.0842,0.253754,0.323221,194560,0,0.0,0,0
140,3,0.90172,24827,6072,0.722661,16315,0.52179,16876,0,0,0,0,14079,0.072363,0.246964,0.27367,194560,0,0.0,0,0
141,3,0.86575,26473,7045,0.617317,15874,0.473353,19745,0,0,0,0,15445,0.079384,0.21392,0.263904,194560,0,0.0,0,0
142,3,0.917685,25706,6042,0.642999,17548,0.49111,17622,0,0,0,0,14901,0.076588,0.242668,0.267566,194560,0,0.0,0,0
143,3,0.889711,26077,6336,0.65988,16865,0.399881,17815,0,0,0,0,14980,0.076994,0.207276,0.256275,194560,0,0.0,0,0
144,3,0.861507,26550,6652,0.714672,16221,0.440232,18299,0,0,0,0,14638,0.075236,0.231931,0.297035,194560,0,0.0,0,0
145,3,0.91637,25278,6563,0.717507,16601,0.470875,16962,0,0,0,0,14493,0.074491,0.247844,0.298627,194560,0,0.0,0,0
146,3,0.859987,26519,5749,0.662724,17057,0.457408,17823,0,0,0,0,14318,0.073592,0.226149,0.276575,194560,0,0.0,0,0
147,3,0.892604,25867,5891,0.722967,17198,0.484766,19051,0,0,0,0,15545,0.079898,0.248376,0.322419,194560,0,0.0,0,0
148,3,0.898651,25802,5337,0.71707,17850,0.490364,17467,0,0,0,0,14711,0.075612,0.25362,0.301203,194560,0,0.0,0,0
149,3,0.864054,25694,5781,0.705933,16420,0.51687,18545,0,0,0,0,15061,0.077411,0.246332,0.289622,194560,0,0.0,0,0
150,3,0.890233,25536,5808,0.758781,16925,0.55675,17299,0,0,0,0,14605,0.075067,0.28141,0.333447,194560,0,0.0,0,0
151,3,0.89375,26080,7080,0.713701,16229,0.488447,19163,0,0,0,0,15932,0.081887,0.238137,0.284647,194560,0,0.0,0,0
152,3,0.901983,24506,5511,0.767919,16593,0.610498,16459,0,0,0,0,13859,0.071233,0.299949,0.35118,194560,0,0.0,0,0
153,3,0.930829,24808,6917,0.755964,16175,0.590417,18158,0,0,0,0,15692,0.080654,0.294035,0.352473,194560,0,0.0,0,0
154,3,0.925698,24589,5042,0.719754,17720,0.538488,16680,0,0,0,0,14204,0.073006,0.253943,0.285553,194560,0,0.0,0,0
155,3,0.850478,25441,5129,0.648859,16508,0.493518,16829,0,0,0,0,13380,0.068771,0.214499,0.261958,194560,0,0.0,0,0
156,3,0.829525,25998,4922,0.640187,16644,0.482817,17817,0,0,0,0,13788,0.070868,0.222657,0.262547,194560,0,0.0,0,0
157,3,0.853242,26295,6391,0.712721,16045,0.4354,19422,0,0,0,0,15312,0.078701,0.218848,0.299112,194560,0,0.0,0,0
158,3,0.902947,24533,5412,0.699557,16740,0.539307,16690,0,0,0,0,14077,0.072353,0.256091,0.312922,194560,0,0.0,0,0
159,3,0.898685,25248,5756,0.71647,16934,0.47821,17811,0,0,0,0,14682,0.075463,0.234777,0.286405,194560,0,0.0,0,0
160,3,0.890777,25535,6382,0.684582,16364,0.5198,17892,0,0,0,0,14964,0.076912,0.235699,0.28181,194560,0,0.0,0,0
161,3,0.89007,25398,6283,0.7046,16323,0.491515,17328,0,0,0,0,14233,0.073155,0.250053,0.281599,194560,0,0.0,0,0
162,3,0.915813,24683,5116,0.680414,17489,0.469266,16920,0,0,0,0,14458,0.074311,0.236409,0.288698,194560,0,0.0,0,0
163,3,0.882224,26491,6600,0.664091,16771,0.442132,18094,0,0,0,0,14985,0.07702,0.22983,0.292025,194560,0,0.0,0,0
164,3,0.8989,25371,5305,0.668426,17501,0.519056,16940,0,0,0,0,14060,0.072266,0.240967,0.26138,194560,0,0.0,0,0
165,3,0.87052,26058,5544,0.738095,17140,0.506068,17141,0,0,0,0,14354,0.073777,0.268148,0.324439,194560,0,0.0,0,0
166,3,0.838635,26090,5388,0.755754,16492,0.484659,18171,0,0,0,0,14676,0.075432,0.237258,0.308327,194560,0,0.0,0,0
167,3,0.898141,25231,5468,0.728054,17193,0.556098,18201,0,0,0,0,15203,0.07814,0.276261,0.320989,194560,0,0.0,0,0
168,3,0.869626,25120,4636,0.772649,17209,0.544889,16617,0,0,0,0,13877,0.071325,0.272681,0.329754,194560,0,0.0,0,0
169,3,0.913176,25016,5575,0.66565,17269,0.517112,16815,0,0,0,0,14345,0.07373,0.245103,0.303311,194560,0,0.0,0,0
170,3,0.850926,26128,5347,0.711053,16886,0.444214,17155,0,0,0,0,14026,0.072091,0.231998,0.291744,194560,0,0.0,0,0
171,3,0.914685,24392,4372,0.767612,17939,0.611851,15483,0,0,0,0,13331,0.068519,0.311379,0.372215,194560,0,0.0,0,0
172,3,0.895404,24542,4949,0.68337,17026,0.503113,16431,0,0,0,0,13573,0.069763,0.223016,0.260001,194560,0,0.0,0,0
173,3,0.882247,25078,4994,0.67501,17131,0.480999,16955,0,0,0,0,13789,0.070873,0.222714,0.261585,194560,0,0.0,0,0
174,3,0.892869,26827,6232,0.667041,17721,0.419107,20424,0,0,0,0,16750,0.086092,0.21994,0.283821,194560,0,0.0,0,0
175,3,0.868706,25363,5486,0.745534,16547,0.496888,17199,0,0,0,0,14347,0.073741,0.262215,0.344602,194560,0,0.0,0,0
176,3,0.845552,26721,5744,0.654596,16850,0.451691,19338,0,0,0,0,15480,0.079564,0.223579,0.275711,194560,0,0.0,0,0
177,3,0.857199,25651,4930,0.733874,17058,0.498828,17838,0,0,0,0,14702,0.075565,0.240307,0.294926,194560,0,0.0,0,0
178,3,0.861164,25188,4051,0.66354,17640,0.545918,15360,0,0,0,0,12255,0.062988,0.249857,0.289596,194560,0,0.0,0,0
179,3,0.85775,26102,4840,0.712397,17549,0.456208,19386,0,0,0,0,15699,0.08069,0.219122,0.282629,194560,0,0.0,0,0
180,3,0.886864,24634,5529,0.735395,16318,0.585611,16599,0,0,0,0,13950,0.0717,0.285305,0.336631,194560,0,0.0,0,0
181,3,0.864725,23759,4026,0.72454,16519,0.564683,13788,0,0,0,0,11175,0.057437,0.255213,0.27821,194560,0,0.0,0,0
182,3,0.853231,25455,4874,0.685884,16845,0.490531,17990,0,0,0,0,14441,0.074224,0.240773,0.275881,194560,0,0.0,0,0
183,3,0.860344,24861,4690,0.753945,16699,0.499371,15438,0,0,0,0,12393,0.063698,0.248527,0.317679,194560,0,0.0,0,0
184,3,0.840474,25300,4226,0.727402,17038,0.507219,16483,0,0,0,0,13322,0.068472,0.240054,0.287795,194560,0,0.0,0,0
185,3,0.842984,26061,4823,0.793282,17146,0.523621,17650,0,0,0,0,14335,0.073679,0.261249,0.344751,194560,0,0.0,0,0
186,3,0.855177,25721,5383,0.698124,16613,0.448865,18608,0,0,0,0,15064,0.077426,0.219065,0.276221,194560,0,0.0,0,0
187,3,0.873791,24816,4427,0.779083,17257,0.506577,16852,0,0,0,0,14147,0.072713,0.261398,0.339365,194560,0,0.0,0,0
188,3,0.859509,25717,5197,0.714835,16907,0.470929,17216,0,0,0,0,14205,0.073011,0.251038,0.329532,194560,0,0.0,0,0
189,3,0.884545,26114,4787,0.656988,18312,0.458606,19094,0,0,0,0,15882,0.08163,0.221068,0.255887,194560,0,0.0,0,0
190,3,0.912571,24294,5223,0.742677,16947,0.542043,17358,0,0,0,0,14980,0.076994,0.2747,0.331175,194560,0,0.0,0,0
191,3,0.833714,26262,5132,0.720382,16763,0.427072,18381,0,0,0,0,15029,0.077246,0.234147,0.308271,194560,0,0.0,0,0
192,3,0.901305,24054,4299,0.763666,17381,0.566078,15004,0,0,0,0,12738,0.065471,0.285367,0.337023,194560,0,0.0,0,0
193,3,0.835918,25018,4074,0.687531,16839,0.450264,16858,0,0,0,0,13437,0.069064,0.216492,0.266131,194560,0,0.0,0,0
194,3,0.830115,25994,4673,0.739354,16905,0.481573,17925,0,0,0,0,14472,0.074383,0.245509,0.316473,194560,0,0.0,0,0
195,3,0.849812,25295,4547,0.671652,16949,0.504101,17773,0,0,0,0,14192,0.072944,0.230552,0.280651,194560,0,0.0,0,0
196,3,0.829119,24637,3538,0.762578,16889,0.569838,15560,0,0,0,0,12438,0.063929,0.271667,0.32264,194560,0,0.0,0,0
197,3,0.853191,24147,4095,0.752869,16507,0.568547,15949,0,0,0,0,13085,0.067254,0.270615,0.324264,194560,0,0.0,0,0
198,3,0.895698,24803,4963,0.685472,17253,0.520953,16293,0,0,0,0,13950,0.0717,0.278925,0.32595,194560,0,0.0,0,0
199,3,0.87228,24452,4076,0.707311,17253,0.4889,16314,0,0,0,0,13454,0.069151,0.236956,0.279248,194560,0,0.0,0,0
200,3,0.875066,24629,4009,0.716139,17543,0.52967,16425,0,0,0,0,13656,0.070189,0.257103,0.288664,194560,0,0.0,0,0
201,3,0.862924,24884,4169,0.743584,17304,0.51699,17377,0,0,0,0,14548,0.074774,0.268765,0.334135,194560,0,0.0,0,0
202,3,0.829996,25423,3980,0.780905,17121,0.512178,17070,0,0,0,0,13761,0.070729,0.262917,0.325994,194560,0,0.0,0,0
203,3,0.821337,24521,3852,0.713915,16288,0.527198,15845,0,0,0,0,12485,0.06417,0.236684,0.285463,194560,0,0.0,0,0
204,3,0.795732,25633,4384,0.753422,16013,0.506651,17118,0,0,0,0,13461,0.069187,0.249239,0.304732,194560,0,0.0,0,0
205,3,0.83527,25733,3861,0.687646,17633,0.476266,18077,0,0,0,0,14837,0.076259,0.24176,0.285368,194560,0,0.0,0,0
206,3,0.832264,25558,4085,0.68519,17186,0.427325,16822,0,0,0,0,13474,0.069254,0.229331,0.296349,194560,0,0.0,0,0
207,3,0.854253,24913,4006,0.774838,17276,0.539535,15646,0,0,0,0,12958,0.066602,0.279673,0.344729,194560,0,0.0,0,0
208,3,0.850891,24244,3449,0.795883,17180,0.588068,14458,0,0,0,0,11933,0.061333,0.297411,0.360597,194560,0,0.0,0,0
209,3,0.794983,26271,4031,0.76904,16854,0.496499,17626,0,0,0,0,13888,0.071382,0.245032,0.296227,194560,0,0.0,0,0
210,3,0.843348,25247,4050,0.746667,17242,0.502436,16446,0,0,0,0,13544,0.069613,0.266686,0.344728,194560,0,0.0,0,0
