round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes
11,1,0.09966863828001982,0.0,0.0,0.3580746299342105,1.0,0.3580746299342105,0.18995682565789473,0.0,0.0,0.0,0.0,0.6419253700657894,0,0.0,0,0.24121933165986678,0.19702018309188515,0.0,0.0,0.43823951475175194,0.4382395148473351,194560,760,0.0,0.0,0
12,1,0.0996057350657239,0.0,0.0,0.40245682565789476,1.0,0.40245682565789476,0.13637952302631579,0.0,0.0,0.0,0.0,0.5975431743421052,0,0.0,0,0.19993807766096372,0.21500063774322992,0.0,0.0,0.41493871540419364,0.4149387154924242,194560,760,0.0,0.0,0
13,1,0.09953739202357217,0.0,0.0,0.4071803042763158,1.0,0.4071803042763158,0.19640213815789473,0.0,0.0,0.0,0.0,0.5928196957236842,0,0.0,0,0.18253666772262045,0.21217157697599184,0.0,0.0,0.3947082446986123,0.39470824460057835,194560,760,0.0,0.0,0
14,1,0.09946361664814944,0.0,0.0,0.41449938322368424,1.0,0.41449938322368424,0.20328947368421052,0.0,0.0,0.0,0.0,0.5855006167763158,0,0.0,0,0.15853819894775945,0.21015619508627997,0.0,0.0,0.3686943940340394,0.36869439476806865,194560,760,0.0,0.0,0
15,1,0.09938441702975691,0.0,0.0,0.43938630756578945,1.0,0.43938630756578945,0.16216591282894738,0.0,0.0,0.0,0.0,0.5606136924342106,0,0.0,0,0.16181252354412878,0.2243505684805936,0.0,0.0,0.3861630920247224,0.3861630922673564,194560,760,0.0,0.0,0
16,1,0.09929980185352524,0.0,0.0,0.4404553865131579,1.0,0.4404553865131579,0.17664987664473683,0.0,0.0,0.0,0.0,0.5595446134868421,0,0.0,0,0.14384567238770327,0.22304317486031275,0.0,0.0,0.366888847248016,0.36688884733931015,194560,760,0.0,0.0,0
17,1,0.0992097803984621,0.0,0.0,0.44716796875,1.0,0.44716796875,0.20541221217105263,0.0,0.0,0.0,0.0,0.55283203125,0,0.0,0,0.1501775357847739,0.22280341595117198,0.0,0.0,0.3729809517359459,0.37298095147860677,194560,760,0.0,0.0,0
18,1,0.09911436253643444,0.0,0.0,0.4452559621710526,1.0,0.4452559621710526,0.1635022615131579,0.0,0.0,0.0,0.0,0.5547440378289473,0,0.0,0,0.17981494241394103,0.21656914986670017,0.0,0.0,0.3963840922806412,0.3963840921654513,194560,760,0.0,0.0,0
19,1,0.09901355873108608,0.0,0.0,0.4409076891447368,1.0,0.4409076891447368,0.2039782072368421,0.0,0.0,0.0,0.0,0.5590923108552631,0,0.0,0,0.12640041784554917,0.21992717505873818,0.0,0.0,0.3463275929042874,0.34632759264817364,194560,760,0.0,0.0,0
20,1,0.0989073800366903,0.0,0.0,0.4784899259868421,1.0,0.4784899259868421,0.20553042763157894,0.0,0.0,0.0,0.0,0.5215100740131579,0,0.0,0,0.1289453628178882,0.2231296676162042,0.0,0.0,0.3520750304340924,0.3520750303017466,194560,760,0.0,0.0,0
21,1,0.09879583809693736,0.0,0.0,0.49924958881578946,1.0,0.49924958881578946,0.19544099506578946,0.0,0.0,0.0,0.0,0.5007504111842105,0,0.0,0,0.11773372207964329,0.22081668798468615,0.0,0.0,0.33855041006432945,0.33855040969425126,194560,760,0.0,0.0,0
22,1,0.09867894514365802,0.0,0.0,0.4901624177631579,1.0,0.4901624177631579,0.1674342105263158,0.0,0.0,0.0,0.0,0.5098375822368421,0,0.0,0,0.10362485969365623,0.22910218683904723,0.0,0.0,0.33272704653270346,0.33272704666382386,194560,760,0.0,0.0,0
23,1,0.09855671399548181,0.0,0.0,0.4662880345394737,1.0,0.4662880345394737,0.19573396381578947,0.0,0.0,0.0,0.0,0.5337119654605263,0,0.0,0,0.11841520228925602,0.23085793629288673,0.0,0.0,0.34927313858214276,0.3492731386109402,194560,760,0.0,0.0,0
24,1,0.09842915805643156,0.0,0.0,0.5252569901315789,1.0,0.5252569901315789,0.20559724506578947,0.0,0.0,0.0,0.0,0.47474300986842105,0,0.0,0,0.08111861252078885,0.2282242897407789,0.0,0.0,0.30934290226156774,0.3093429024282255,194560,760,0.0,0.0,0
25,1,0.09829629131445339,0.0,0.0,0.5250411184210526,1.0,0.5250411184210526,0.14166837993421053,0.0,0.0,0.0,0.0,0.4749588815789474,0,0.0,0,0.10716603018441483,0.23045913702563237,0.0,0.0,0.3376251672100472,0.33762516747964055,194560,760,0.0,0.0,0
26,1,0.09815812833988291,0.0,0.0,0.5198293585526316,1.0,0.5198293585526316,0.18306949013157894,0.0,0.0,0.0,0.0,0.48017064144736843,0,0.0,0,0.07611761793653529,0.23350412693658942,0.0,0.0,0.3096217448731247,0.30962174456370506,194560,760,0.0,0.0,0
27,1,0.09801468428384717,0.0,0.0,0.5360814144736842,1.0,0.5360814144736842,0.22562191611842106,0.0,0.0,0.0,0.0,0.46391858552631576,0,0.0,0,0.07508908573991473,0.23075456791802457,0.0,0.0,0.3058436536579393,0.3058436539808386,194560,760,0.0,0.0,0
28,1,0.09786597487660337,0.0,0.0,0.5439401726973684,1.0,0.5439401726973684,0.22945106907894736,0.0,0.0,0.0,0.0,0.45605982730263156,0,0.0,0,0.07506277569643173,0.23190863105027298,0.0,0.0,0.3069714067467047,0.30697140687782515,194560,760,0.0,0.0,0
29,1,0.09771201642581387,0.0,0.0,0.5273180509868421,1.0,0.5273180509868421,0.1734837582236842,0.0,0.0,0.0,0.0,0.4726819490131579,0,0.0,0,0.09144065383159997,0.2312343749168672,0.0,0.0,0.3226750287484672,0.32267502871783155,194560,760,0.0,0.0,0
30,1,0.09755282581475769,0.0,0.0,0.5245476973684211,1.0,0.5245476973684211,0.2321494654605263,0.0,0.0,0.0,0.0,0.47545230263157895,0,0.0,0,0.09249608267196699,0.2364106258279399,0.0,0.0,0.3289067084999069,0.3289067082303135,194560,760,0.0,0.0,0
31,1,0.0973884205004793,0.0,0.0,0.5395302220394737,1.0,0.5395302220394737,0.18424136513157896,0.0,0.0,0.0,0.0,0.4604697779605263,0,0.0,0,0.09245555409610173,0.2246696714900042,0.0,0.0,0.3171252255861059,0.3171252258710171,194560,760,0.0,0.0,0
32,1,0.09721881851187407,0.0,0.0,0.49547183388157895,1.0,0.49547183388157895,0.21569181743421054,0.0,0.0,0.0,0.0,0.5045281661184211,0,0.0,0,0.09514459905698651,0.23097392233382713,0.0,0.0,0.32611852139081365,0.326118521529593,194560,760,0.0,0.0,0
33,1,0.09704403844771127,0.0,0.0,0.5219058388157894,1.0,0.5219058388157894,0.19595497532894737,0.0,0.0,0.0,0.0,0.47809416118421055,0,0.0,0,0.07127182291097645,0.22693794532433936,0.0,0.0,0.2982097682353158,0.29820976818078443,194560,760,0.0,0.0,0
34,1,0.09686409947459457,0.0,0.0,0.5471114309210526,1.0,0.5471114309210526,0.2220446134868421,0.0,0.0,0.0,0.0,0.45288856907894737,0,0.0,0,0.07151647660770993,0.22672384157776831,0.0,0.0,0.29824031818547825,0.29824031816893504,194560,760,0.0,0.0,0
35,1,0.09667902132486007,0.0,0.0,0.5589432565789474,1.0,0.5589432565789474,0.22208059210526315,0.0,0.0,0.0,0.0,0.4410567434210526,0,0.0,0,0.05673000968955948,0.23219029512256384,0.0,0.0,0.28892030481212333,0.2889203047477885,194560,760,0.0,0.0,0
36,1,0.09648882429441258,0.0,0.0,0.5517680921052631,1.0,0.5517680921052631,0.20145970394736842,0.0,0.0,0.0,0.0,0.4482319078947368,0,0.0,0,0.061104443961582884,0.2355050756350944,0.0,0.0,0.2966095195966773,0.2966095195004815,194560,760,0.0,0.0,0
37,1,0.09629352924049976,0.0,0.0,0.5327970805921053,1.0,0.5327970805921053,0.21396998355263158,0.0,0.0,0.0,0.0,0.4672029194078947,0,0.0,0,0.06032281410880387,0.23619084066074145,0.0,0.0,0.29651365476954533,0.29651365442887734,194560,760,0.0,0.0,0
38,1,0.09609315757942503,0.0,0.0,0.5829666940789474,1.0,0.5829666940789474,0.15175267269736842,0.0,0.0,0.0,0.0,0.41703330592105264,0,0.0,0,0.05097109133922985,0.23588030581411562,0.0,0.0,0.28685139715334546,0.28685139730376635,194560,760,0.0,0.0,0
39,1,0.09588773128419903,0.0,0.0,0.590589021381579,1.0,0.590589021381579,0.16519325657894737,0.0,0.0,0.0,0.0,0.4094109786184211,0,0.0,0,0.04522065657610686,0.2313396337197015,0.0,0.0,0.27656029029580836,0.27656029060875115,194560,760,0.0,0.0,0
40,1,0.09567727288213004,0.0,0.0,0.6140419407894737,1.0,0.6140419407894737,0.18583984375,0.0,0.0,0.0,0.0,0.38595805921052634,0,0.0,0,0.04956882203589071,0.23309923345713238,0.0,0.0,0.2826680554930231,0.28266805584885574,194560,760,0.0,0.0,0
41,1,0.09546180545235344,0.0,0.0,0.6183799342105263,1.0,0.6183799342105263,0.17938939144736843,0.0,0.0,0.0,0.0,0.38162006578947366,0,0.0,0,0.051339351792060034,0.23395604037336612,0.0,0.0,0.28529539216542615,0.2852953925924866,194560,760,0.0,0.0,0
42,1,0.09524135262330101,0.0,0.0,0.5636410361842106,1.0,0.5636410361842106,0.2095240542763158,0.0,0.0,0.0,0.0,0.4363589638157895,0,0.0,0,0.06459188794986787,0.23363727462526998,0.0,0.0,0.2982291625751379,0.2982291626694955,194560,760,0.0,0.0,0
43,1,0.09501593857010968,0.0,0.0,0.5595754523026316,1.0,0.5595754523026316,0.1955283717105263,0.0,0.0,0.0,0.0,0.44042454769736844,0,0.0,0,0.054591341758159134,0.23408272129140403,0.0,0.0,0.28867406304956317,0.2886740628237787,194560,760,0.0,0.0,0
44,1,0.09478558801197066,0.0,0.0,0.5683336759868421,1.0,0.5683336759868421,0.21082442434210527,0.0,0.0,0.0,0.0,0.4316663240131579,0,0.0,0,0.0580751882279353,0.23056749689735864,0.0,0.0,0.28864268512529395,0.2886426854094392,194560,760,0.0,0.0,0
45,1,0.09455032620941839,0.0,0.0,0.5690892269736842,1.0,0.5690892269736842,0.2530684621710526,0.0,0.0,0.0,0.0,0.4309107730263158,0,0.0,0,0.05764404617213203,0.2376948910128129,0.0,0.0,0.2953389371849449,0.2953389370127728,194560,760,0.0,0.0,0
46,1,0.09431017896156074,0.0,0.0,0.6090563322368421,1.0,0.6090563322368421,0.19541529605263158,0.0,0.0,0.0,0.0,0.3909436677631579,0,0.0,0,0.04670853300164086,0.2316287875077442,0.0,0.0,0.2783373205093851,0.27833732052853233,194560,760,0.0,0.0,0
47,1,0.0940651726032496,0.0,0.0,0.5873149671052632,1.0,0.5873149671052632,0.17358141447368422,0.0,0.0,0.0,0.0,0.41268503289473685,0,0.0,0,0.04915603645663635,0.24099622408026142,0.0,0.0,0.29015226053689774,0.29015225991606713,194560,760,0.0,0.0,0
48,1,0.09381533400219315,0.0,0.0,0.6095497532894737,1.0,0.6095497532894737,0.17571957236842106,0.0,0.0,0.0,0.0,0.3904502467105263,0,0.0,0,0.04204491506465466,0.229760845074136,0.0,0.0,0.27180576013879065,0.2718057593036639,194560,760,0.0,0.0,0
49,1,0.09356069055600946,0.0,0.0,0.6017064144736842,1.0,0.6017064144736842,0.1785413240131579,0.0,0.0,0.0,0.0,0.3982935855263158,0,0.0,0,0.046858428836352876,0.23109765081225256,0.0,0.0,0.2779560796486054,0.2779560792799059,194560,760,0.0,0.0,0
50,1,0.09330127018922194,0.0,0.0,0.5781506990131579,1.0,0.5781506990131579,0.21591282894736843,0.0,0.0,0.0,0.0,0.4218493009868421,0,0.0,0,0.04385496330092122,0.23072014557883927,0.0,0.0,0.2745751088797605,0.2745751087798884,194560,760,0.0,0.0,0
51,1,0.09303710135019717,0.0,0.0,0.6018708881578947,1.0,0.6018708881578947,0.14300472861842106,0.0,0.0,0.0,0.0,0.39812911184210525,0,0.0,0,0.04279095933582683,0.23079432162799332,0.0,0.0,0.2735852809638202,0.27358528120737324,194560,760,0.0,0.0,0
52,1,0.09276821300802535,0.0,0.0,0.5956722861842105,1.0,0.5956722861842105,0.17593030427631579,0.0,0.0,0.0,0.0,0.40432771381578947,0,0.0,0,0.03418164498901828,0.2341774580313971,0.0,0.0,0.2683591030204154,0.2683591028577403,194560,760,0.0,0.0,0
53,1,0.0924946346493432,0.0,0.0,0.6025699013157895,1.0,0.6025699013157895,0.21747532894736843,0.0,0.0,0.0,0.0,0.39743009868421053,0,0.0,0,0.040886607644834407,0.23215035090320987,0.0,0.0,0.2730369585480443,0.2730369580811576,194560,760,0.0,0.0,0
54,1,0.09221639627510075,0.0,0.0,0.5944592927631579,1.0,0.5944592927631579,0.22457339638157894,0.0,0.0,0.0,0.0,0.4055407072368421,0,0.0,0,0.04631804107124672,0.23668412381881163,0.0,0.0,0.28300216489005836,0.28300216517558224,194560,760,0.0,0.0,0
55,1,0.0919335283972712,0.0,0.0,0.6200863486842105,1.0,0.6200863486842105,0.17660875822368421,0.0,0.0,0.0,0.0,0.37991365131578947,0,0.0,0,0.04761007802919362,0.23009372412374146,0.0,0.0,0.2777038021529351,0.27770380201308353,194560,760,0.0,0.0,0
56,1,0.09164606203550499,0.0,0.0,0.6117598684210527,1.0,0.6117598684210527,0.18340357730263157,0.0,0.0,0.0,0.0,0.3882401315789474,0,0.0,0,0.038198749943464796,0.22660458543779036,0.0,0.0,0.26480333538125517,0.264803335541173,194560,760,0.0,0.0,0
57,1,0.0913540287137281,0.0,0.0,0.6088199013157894,1.0,0.6088199013157894,0.17554995888157895,0.0,0.0,0.0,0.0,0.39118009868421055,0,0.0,0,0.03357960710540953,0.23071860103426794,0.0,0.0,0.26429820813967747,0.26429820837158907,194560,760,0.0,0.0,0
58,1,0.09105746045668521,0.0,0.0,0.5980828536184211,1.0,0.5980828536184211,0.19666426809210527,0.0,0.0,0.0,0.0,0.40191714638157894,0,0.0,0,0.03061920616677717,0.2358373886366424,0.0,0.0,0.26645659480341954,0.26645659498478236,194560,760,0.0,0.0,0
59,1,0.09075638978642771,0.0,0.0,0.6176963404605263,1.0,0.6176963404605263,0.17842310855263158,0.0,0.0,0.0,0.0,0.3823036595394737,0,0.0,0,0.032324493775530226,0.23719059452414512,0.0,0.0,0.26951508829967535,0.2695150887789695,194560,760,0.0,0.0,0
60,1,0.09045084971874735,0.0,0.0,0.6127518503289474,1.0,0.6127518503289474,0.21095291940789473,0.0,0.0,0.0,0.0,0.38724814967105264,0,0.0,0,0.034703469437877894,0.23387657031416892,0.0,0.0,0.2685800397520468,0.2685800395905972,194560,760,0.0,0.0,0
61,1,0.09014087375955573,0.0,0.0,0.6315532483552632,1.0,0.6315532483552632,0.16346114309210527,0.0,0.0,0.0,0.0,0.36844675164473684,0,0.0,0,0.04060695466851987,0.23197795399709753,0.0,0.0,0.2725849086656174,0.27258490859285783,194560,760,0.0,0.0,0
62,1,0.08982649590120985,0.0,0.0,0.6261513157894737,1.0,0.6261513157894737,0.17084189967105262,0.0,0.0,0.0,0.0,0.3738486842105263,0,0.0,0,0.03971552959624923,0.22791478761324757,0.0,0.0,0.2676303172094968,0.267630317346438,194560,760,0.0,0.0,0
63,1,0.08950775061878452,0.0,0.0,0.6241673519736842,1.0,0.6241673519736842,0.20580283717105263,0.0,0.0,0.0,0.0,0.3758326480263158,0,0.0,0,0.03251167502006099,0.22316977787566813,0.0,0.0,0.25568145289572913,0.2556814528609577,194560,760,0.0,0.0,0
64,1,0.089184672866292,0.0,0.037037037037037035,0.6065583881578948,1.0,0.6065583881578948,0.1575914884868421,0.29061472039473685,0.02995287741437791,0.008704747094797264,0.004826266124942585,0.10282689144736842,0,0.0,0,0.024851023731906407,0.22690932180144285,0.007130760088432253,0.005857405253553484,0.264748510875335,0.2647485110124475,194560,760,0.0,0.0,0
65,1,0.08885729807284855,0.0,0.07407407407407407,0.6467002467105263,1.0,0.6467002467105263,0.14649979440789473,0.2629368832236842,0.05997628384731512,0.015769977142152034,0.008810565947236395,0.09036287006578947,0,0.0,0,0.022942988416884632,0.22438339825327458,0.012637215525231397,0.01141405808995342,0.27137766028534405,0.2713776602360763,194560,760,0.0,0.0,0
66,1,0.08852566213878946,0.0,0.1111111111111111,0.6199886924342105,1.0,0.6199886924342105,0.17789884868421052,0.2820261101973684,0.08976047575779027,0.025314797827434773,0.01489183949796777,0.09798519736842105,0,0.0,0,0.03736143624118995,0.22999189175469312,0.020759214928144948,0.01735918149962063,0.3054717244236486,0.30547172546778856,194560,760,0.0,0.0,0
67,1,0.0881898014317321,0.0,0.14814814814814814,0.643323396381579,1.0,0.643323396381579,0.17116056743421051,0.2671823601973684,0.11991272063835315,0.03203856371784289,0.018249654618251187,0.08949424342105264,0,0.0,0,0.03185527188095301,0.2235452150435824,0.025466204488370385,0.022716820518872888,0.3035835119317787,0.30358351110235643,194560,760,0.0,0.0,0
68,1,0.08784975278258782,0.0,0.18518518518518517,0.6184621710526316,1.0,0.6184621710526316,0.21642680921052632,0.28494037828947366,0.14999034405700779,0.042738305375372106,0.026267177925298087,0.09659745065789474,0,0.0,0,0.028500920732346315,0.21933653856578625,0.03297874209113404,0.02774033959787956,0.3085565409871462,0.3085565392320093,194560,760,0.0,0.0,0
69,1,0.08750555348152302,0.0,0.2222222222222222,0.6004523026315789,1.0,0.6004523026315789,0.20488795230263157,0.2941663240131579,0.17960621673153146,0.052834100545825144,0.03185420211796698,0.10538137335526315,0,0.0,0,0.03944977529248909,0.22427719025627563,0.04170725630345749,0.03386062842712068,0.3392948502793429,0.3392948518262098,194560,760,0.0,0.0,0
70,1,0.0871572412738697,0.0,0.25925925925925924,0.6445775082236842,1.0,0.6445775082236842,0.14020353618421053,0.2636256167763158,0.20978867458922057,0.05530566873126908,0.029204170358685874,0.091796875,0,0.0,0,0.031999605984770155,0.2180494276806712,0.04159050031182071,0.03928885365729211,0.3309283876345542,0.330928385159687,194560,760,0.0,0.0,0
71,1,0.08680485435598671,0.0,0.2962962962962963,0.6447214226973684,1.0,0.6447214226973684,0.15682565789473685,0.26456106085526315,0.23995943819643017,0.06348392353148052,0.035348723793255266,0.09071751644736842,0,0.0,0,0.029366155302130593,0.2167083302512765,0.048214555177365594,0.04441926864155552,0.33870830937232826,0.3387083093586721,194560,760,0.0,0.0,0
72,1,0.08644843137107058,0.0,0.33333333333333326,0.6244089226973685,1.0,0.6244089226973685,0.18273540296052632,0.2797080592105263,0.26971934594375513,0.0754426747854603,0.043578907859658726,0.09588301809210527,0,0.0,0,0.024842765636123275,0.2182207870346151,0.05628491444023032,0.04797060812774458,0.34731907523871325,0.34731907805329876,194560,760,0.0,0.0,0
73,1,0.08608801140491812,0.0,0.37037037037037035,0.6078227796052632,1.0,0.6078227796052632,0.2119603207236842,0.29188425164473686,0.29950129155590904,0.08741971035242865,0.05268961806830607,0.10029296875,0,0.0,0,0.025199240021634307,0.2157199462581622,0.06509776726786272,0.0543359919888699,0.36035294553652913,0.360352942778876,194560,760,0.0,0.0,0
74,1,0.08572363398164018,0.0,0.4074074074074074,0.6164884868421052,1.0,0.6164884868421052,0.18827097039473684,0.28508943256578945,0.329872152255006,0.09404306470563537,0.05572141486979825,0.09842208059210526,0,0.0,0,0.026162686587562538,0.21942173715092633,0.06873211856626452,0.05917522583498128,0.37349176813973467,0.3734917655195061,194560,760,0.0,0.0,0
75,1,0.08535533905932738,0.0,0.4444444444444444,0.6537983141447369,1.0,0.6537983141447369,0.18405119243421053,0.25934416118421055,0.3599544117692544,0.0933520749848532,0.05188063446027962,0.08685752467105264,0,0.0,0,0.025774873784853537,0.21536749624892285,0.0681999901483892,0.06485544335772418,0.3741978035398898,0.374197806143447,194560,760,0.0,0.0,0
76,1,0.08498316702566829,0.0,0.48148148148148157,0.6236019736842106,1.0,0.6236019736842106,0.20549958881578947,0.2815172697368421,0.3897270508943565,0.10971489531037054,0.06445176444065413,0.09488075657894737,0,0.0,0,0.02257083772105704,0.21578380862545027,0.0787396698761695,0.06851811396912989,0.3856124301918067,0.38561243152147845,194560,760,0.0,0.0,0
77,1,0.08460715869352034,0.0,0.5185185185185185,0.6537417763157894,1.0,0.6537417763157894,0.15255448190789472,0.2567537006578947,0.4196415461059013,0.10774451991249072,0.05764568542792021,0.08950452302631579,0,0.0,0,0.023642605806909207,0.2095927119451134,0.07744386719710412,0.0735574224713253,0.384236607420452,0.3842366032106312,194560,760,0.0,0.0,0
78,1,0.08422735529643445,0.0,0.5555555555555556,0.6684210526315789,1.0,0.6684210526315789,0.15671772203947368,0.24798005756578947,0.450604833696638,0.11174101259951529,0.060770294863093446,0.08359888980263158,0,0.0,0,0.018505458287530162,0.20343237232024733,0.08070236638634962,0.07753548041770333,0.38017567741183045,0.38017568178474903,194560,760,0.0,0.0,0
79,1,0.08384379848413302,0.0,0.5925925925925926,0.6215666118421053,1.0,0.6215666118421053,0.18932462993421054,0.27906044407894737,0.47940817912797284,0.13378385936253165,0.07946561356075107,0.09937294407894737,0,0.0,0,0.033322069680894184,0.21501894056993096,0.09779085024581317,0.08338523536630077,0.42951709586293907,0.42951709604577015,194560,760,0.0,0.0,0
80,1,0.08345653031794292,0.0,0.6296296296296298,0.6382606907894737,1.0,0.6382606907894737,0.20456414473684212,0.26991159539473686,0.5098251621789551,0.13760772289610224,0.08098222606227194,0.09182771381578947,0,0.0,0,0.02270244816180294,0.20963740834083996,0.09619556281036656,0.08629130087226455,0.414826720185274,0.4148267193060172,194560,760,0.0,0.0,0
81,1,0.08306559326618261,0.0,0.6666666666666665,0.6347964638157895,1.0,0.6347964638157895,0.16698190789473685,0.26961862664473685,0.5392071484705849,0.14538029084766382,0.08397075486810583,0.09558490953947368,0,0.0,0,0.025217654970612402,0.21438925030004036,0.10248180608706253,0.09021016889496855,0.4322988802526838,0.43229888787395077,194560,760,0.0,0.0,0
82,1,0.08267103019950528,0.0,0.7037037037037036,0.5877261513157894,1.0,0.5877261513157894,0.2197214226973684,0.3030736019736842,0.5684600870576048,0.17228524616282237,0.10489121708822878,0.10920024671052632,0,0.0,0,0.027003978283794007,0.221845708483536,0.12102517422150681,0.09444569719058496,0.46432055817942175,0.46432055595674016,194560,760,0.0,0.0,0
83,1,0.08227288438619755,0.0,0.7407407407407407,0.6243318256578947,1.0,0.6243318256578947,0.18187705592105263,0.2780890213815789,0.6002844494709565,0.16693251510395815,0.09395303859522468,0.09757915296052631,0,0.0,0,0.023004651071632427,0.2153233771261416,0.11587222706940438,0.09884113039654364,0.45304138566372204,0.4530413824476694,194560,760,0.0,0.0,0
84,1,0.08187119948743449,0.0,0.7777777777777779,0.6403885690789474,1.0,0.6403885690789474,0.1902857730263158,0.2661030016447368,0.6302680828875576,0.1677162286972529,0.09663750467037684,0.0935084292763158,0,0.0,0,0.028514603811919715,0.2108124909138209,0.1162369711809296,0.10043890915070362,0.45600297505737386,0.45600297960795855,194560,760,0.0,0.0,0
85,1,0.08146601955249187,0.0,0.8148148148148148,0.6521895559210527,1.0,0.6521895559210527,0.18447779605263157,0.25930818256578947,0.6597574759549479,0.1710805120240701,0.09963889076178403,0.08850226151315789,0,0.0,0,0.024438541805246038,0.20858440833460343,0.11430435817884771,0.10485912059598963,0.4521864289146868,0.45218642491259076,194560,760,0.0,0.0,0
86,1,0.08105738901391554,0.0,0.8518518518518519,0.6422131990131579,1.0,0.6422131990131579,0.1541221217105263,0.26357421875,0.6907990921055321,0.18207683101492492,0.09986936459807973,0.0942125822368421,0,0.0,0,0.020819376025189597,0.20511061529579916,0.12338739057374687,0.10857698690182517,0.45789436879656076,0.45789437352826723,194560,760,0.0,0.0,0
87,1,0.08064535268264883,0.0,0.8888888888888888,0.6353515625,1.0,0.6353515625,0.19292763157894738,0.2701891447368421,0.7201410852199166,0.1945743039054306,0.11108725005515704,0.0944592927631579,0,0.0,0,0.023357299412600695,0.21657678904502015,0.13222772720874404,0.11398444842176829,0.48614626408813316,0.48614626758192714,194560,760,0.0,0.0,0
88,1,0.08022995574311874,0.0,0.9259259259259258,0.6532534950657894,1.0,0.6532534950657894,0.17030222039473683,0.2595189144736842,0.7504269199043448,0.19474997964540594,0.10634024893178752,0.08722759046052632,0,0.0,0,0.02419058974758771,0.21170624338678623,0.12835161262110137,0.11700698450120571,0.48125543025668105,0.48125542421874246,194560,760,0.0,0.0,0
