round,phase,geom_cov,band_n,sup_n,sup_acc,opp_n,opp_acc,c_lowconf,c_wouldB,c_wouldB_geommiss,c_wouldB_conflict,c_wouldB_other,conflictC_n,conflictC_frac,conflictC_clf_acc,conflictC_proto_acc,tau_n,tau_clipped_n,tau_clipped_frac,tau_raw_ge1_n,tau_effective_ge1_n
23,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
24,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
25,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
26,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
27,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
28,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
29,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
30,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
31,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
32,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
33,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
34,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
35,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
36,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
37,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
38,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
39,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
40,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
41,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
42,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
43,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
44,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
45,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
46,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
47,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
48,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
49,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
50,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
51,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
52,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
53,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
54,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
55,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
56,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
57,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
58,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
59,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
60,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
61,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
62,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
63,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
64,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
65,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
66,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
67,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
68,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
69,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
70,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
71,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
72,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
73,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
74,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
75,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
76,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
77,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
78,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
79,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
80,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
81,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
82,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
83,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
84,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
85,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
86,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
87,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
88,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
89,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
90,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
91,2,1.0,28454,28454,0.531419,0,0.0,19870,4,0,0,4,8279,0.042552,0.242421,0.323348,194560,0,0.0,0,0
92,2,1.0,28279,28279,0.576718,0,0.0,18175,21,0,0,21,7727,0.039715,0.248221,0.349424,194560,16382,0.0842,0,0
93,2,1.0,26619,26619,0.584319,0,0.0,17698,48,0,0,48,7628,0.039206,0.240037,0.320792,194560,11837,0.06084,0,0
94,2,1.0,27919,27919,0.560908,0,0.0,18848,78,0,0,78,8078,0.041519,0.245729,0.342535,194560,34030,0.174907,0,0
95,2,1.0,27958,27958,0.5715,0,0.0,17762,135,0,0,135,7753,0.039849,0.258739,0.347736,194560,48709,0.250355,0,0
96,2,1.0,27488,27488,0.599389,0,0.0,17261,200,0,0,200,7300,0.037521,0.270274,0.365616,194560,51159,0.262947,0,0
97,2,1.0,26818,26818,0.624655,0,0.0,16423,289,0,0,289,6613,0.03399,0.301679,0.3106,194560,41997,0.215856,0,0
98,2,1.0,27400,27400,0.531642,0,0.0,17093,332,0,0,332,7177,0.036888,0.21973,0.331476,194560,48635,0.249974,0,0
99,2,1.0,26841,26841,0.60035,0,0.0,17036,426,0,0,426,7069,0.036333,0.273023,0.305559,194560,45813,0.23547,0,0
100,2,1.0,26635,26635,0.596921,0,0.0,17164,577,0,0,577,7358,0.037819,0.273172,0.342348,194560,42108,0.216427,0,0
101,2,1.0,26891,26891,0.579636,0,0.0,16591,789,0,0,789,7001,0.035984,0.247679,0.350807,194560,50947,0.261858,0,0
102,2,1.0,27242,27242,0.568791,0,0.0,18963,978,0,0,978,8026,0.041252,0.287565,0.306753,194560,42512,0.218503,0,0
103,2,1.0,26532,26532,0.597919,0,0.0,16376,1041,0,0,1041,6826,0.035084,0.298711,0.303692,194560,49931,0.256635,0,0
104,2,1.0,27084,27084,0.563654,0,0.0,18395,1416,0,0,1416,7472,0.038405,0.266863,0.304069,194560,52051,0.267532,0,0
105,2,1.0,27646,27646,0.520292,0,0.0,18995,1738,0,0,1738,8492,0.043647,0.222916,0.357277,194560,44801,0.230268,0,0
106,2,1.0,27126,27126,0.565288,0,0.0,18037,2042,0,0,2042,8242,0.042362,0.25273,0.375637,194560,48120,0.247327,0,0
107,2,1.0,26895,26895,0.566499,0,0.0,17509,2292,0,0,2292,7730,0.039731,0.253558,0.315653,194560,33201,0.170647,0,0
108,2,1.0,27097,27097,0.590324,0,0.0,17148,2586,0,0,2586,7418,0.038127,0.264087,0.364519,194560,60687,0.311919,0,0
109,2,1.0,25032,25032,0.652165,0,0.0,14832,2689,0,0,2689,6842,0.035167,0.309412,0.341859,194560,36575,0.187988,0,0
110,2,1.0,27633,27633,0.518728,0,0.0,17968,3613,0,0,3613,8140,0.041838,0.238329,0.34656,194560,50604,0.260095,0,0
111,2,1.0,27112,27112,0.550826,0,0.0,18273,4225,0,0,4225,8968,0.046094,0.256356,0.351583,194560,47324,0.243236,0,0
112,2,1.0,26614,26614,0.563763,0,0.0,16330,4461,0,0,4461,8581,0.044105,0.195548,0.428621,194560,52434,0.2695,0,0
113,2,1.0,26000,26000,0.607462,0,0.0,16183,4910,0,0,4910,7929,0.040753,0.288309,0.332072,194560,42968,0.220847,0,0
114,2,1.0,26098,26098,0.615948,0,0.0,17001,5517,0,0,5517,8450,0.043431,0.291243,0.36568,194560,48024,0.246834,0,0
115,2,1.0,25935,25935,0.588587,0,0.0,16898,5964,0,0,5964,8040,0.041324,0.278856,0.314552,194560,39212,0.201542,0,0
116,2,1.0,26461,26461,0.550319,0,0.0,17175,7107,0,0,7107,8642,0.044418,0.275515,0.34367,194560,56066,0.288168,0,0
117,2,1.0,25251,25251,0.576334,0,0.0,15247,7192,0,0,7192,8140,0.041838,0.287101,0.353563,194560,36048,0.18528,0,0
118,2,1.0,26810,26810,0.511003,0,0.0,17306,9175,0,0,9175,9618,0.049435,0.223331,0.399459,194560,56220,0.28896,0,0
119,2,1.0,25909,25909,0.571462,0,0.0,16473,9134,0,0,9134,8809,0.045277,0.247134,0.38665,194560,42817,0.220071,0,0
120,2,1.0,27151,27151,0.515561,0,0.0,19136,11624,0,0,11624,11543,0.059329,0.227324,0.395998,194560,52951,0.272158,0,0
121,2,1.0,26013,26013,0.59501,0,0.0,16175,10583,0,0,10583,9527,0.048967,0.297365,0.368322,194560,40977,0.210614,0,0
122,2,1.0,27157,27157,0.56236,0,0.0,19382,13298,0,0,13298,11012,0.0566,0.229568,0.431711,194560,47998,0.2467,0,0
123,2,1.0,25372,25372,0.627463,0,0.0,15586,12204,0,0,12204,9253,0.047559,0.304658,0.382795,194560,34700,0.178351,0,0
124,2,1.0,26155,26155,0.491034,0,0.0,19997,14655,0,0,14655,10915,0.056101,0.251489,0.362162,194560,40174,0.206486,0,0
125,2,1.0,25412,25412,0.594483,0,0.0,17384,14482,0,0,14482,9287,0.047733,0.314203,0.358027,194560,58036,0.298294,0,0
126,2,1.0,26671,26671,0.556185,0,0.0,18724,15797,0,0,15797,9426,0.048448,0.285169,0.361765,194560,49167,0.252709,0,0
127,2,1.0,26880,26865,0.575358,15,0.2,17075,15547,0,0,15547,9639,0.049543,0.274925,0.402531,194560,31139,0.160048,0,0
128,2,1.0,27144,26910,0.559643,234,0.153846,18440,17314,0,0,17314,10113,0.051979,0.271136,0.425294,194560,39901,0.205083,0,0
129,2,1.0,25594,24694,0.571677,900,0.275556,16648,16552,0,30,16522,9563,0.049152,0.27094,0.410645,194560,47470,0.243986,0,0
130,2,1.0,25461,22840,0.577233,2621,0.463182,17723,17494,0,208,17286,9549,0.04908,0.264216,0.38203,194560,53757,0.2763,0,0
131,2,1.0,25840,20753,0.530092,5087,0.4138,16584,17461,0,411,17050,8824,0.045354,0.226768,0.411038,194560,56705,0.291453,0,0
132,2,1.0,25724,18008,0.594236,7716,0.441939,17871,18125,0,1285,16840,9612,0.049404,0.222742,0.432584,194560,55123,0.283321,0,0
133,2,1.0,26052,16620,0.649338,9432,0.477841,17205,17626,0,2094,15532,9010,0.04631,0.235183,0.415982,194560,46703,0.240044,0,0
134,2,1.0,26002,15588,0.601103,10414,0.533609,17928,17961,0,2431,15530,8727,0.044855,0.271686,0.384783,194560,57231,0.294156,0,0
135,2,1.0,25857,15665,0.572486,10192,0.552002,16275,16346,0,2229,14117,7596,0.039042,0.284492,0.333992,194560,53368,0.274301,0,0
136,3,1.0,26045,15259,0.603054,10786,0.5229,16331,16817,0,2563,14254,7973,0.04098,0.260379,0.40888,194560,68091,0.349974,4936,0
137,3,1.0,26785,16853,0.586424,9932,0.489932,19441,17615,0,2882,14733,9316,0.047882,0.268463,0.392872,194560,54380,0.279502,0,0
138,3,1.0,26307,16718,0.614727,9589,0.503389,16242,16528,0,2894,13634,8652,0.04447,0.23902,0.414355,194560,36411,0.187145,0,0
139,3,1.0,25607,16519,0.620377,9088,0.540273,17250,16496,0,2930,13566,8860,0.045539,0.275056,0.392777,194560,48925,0.251465,0,0
140,3,1.0,24798,17103,0.634918,7695,0.601559,14870,14172,0,2063,12109,6906,0.035495,0.341153,0.312337,194560,47121,0.242193,0,0
141,3,1.0,25301,16893,0.589889,8408,0.560419,17725,15839,0,2089,13750,7897,0.040589,0.303406,0.336963,194560,54952,0.282442,0,0
142,3,1.0,25501,16534,0.594835,8967,0.53853,15390,14655,0,2015,12640,7032,0.036143,0.288396,0.337742,194560,65942,0.338929,0,0
143,3,1.0,25514,17456,0.58003,8058,0.509928,16206,15418,0,2365,13053,7847,0.040332,0.272206,0.370842,194560,50736,0.260773,0,0
144,3,1.0,26133,17743,0.581412,8390,0.516091,16735,16232,0,2638,13594,8271,0.042511,0.314835,0.361746,194560,35244,0.181147,0,0
145,3,1.0,25113,17940,0.632553,7173,0.533947,15926,14318,0,2320,11998,7637,0.039253,0.288202,0.387456,194560,46979,0.241463,0,0
146,3,1.0,26039,17938,0.574312,8101,0.52438,15849,15339,0,2160,13179,7284,0.037438,0.307935,0.334843,194560,32702,0.168082,0,0
147,3,1.0,25847,18127,0.544492,7720,0.54456,17965,15145,0,1948,13197,7747,0.039818,0.273912,0.359107,194560,50850,0.261359,0,0
148,3,1.0,25708,18561,0.601153,7147,0.53421,15911,13776,0,2055,11721,7098,0.036482,0.30727,0.361933,194560,54515,0.280196,0,0
149,3,1.0,25354,19740,0.631206,5614,0.512647,16563,13637,0,2084,11553,7422,0.038148,0.27661,0.416599,194560,52895,0.27187,0,0
150,3,1.0,24751,19044,0.652594,5707,0.605397,15181,12556,0,2066,10490,6806,0.034981,0.353659,0.376286,194560,43022,0.221125,0,0
151,3,1.0,25645,19813,0.627467,5832,0.550412,16519,13426,0,2102,11324,7235,0.037186,0.32481,0.36586,194560,25694,0.132062,0,0
152,3,1.0,23849,19756,0.683387,4093,0.649646,14019,10716,0,1326,9390,5651,0.029045,0.369315,0.292338,194560,24314,0.124969,0,0
153,3,1.0,24472,20284,0.653274,4188,0.61533,15806,11500,0,1597,9903,6235,0.032047,0.382197,0.285485,194560,22147,0.113831,0,0
154,3,1.0,24523,20099,0.591373,4424,0.518535,15033,11335,0,1683,9652,6452,0.033162,0.281618,0.355084,194560,26944,0.138487,0,0
155,3,1.0,25055,20280,0.589103,4775,0.458639,15434,12172,0,1587,10585,6382,0.032802,0.259793,0.382952,194560,22790,0.117136,0,0
156,3,1.0,25530,19668,0.618416,5862,0.468611,15358,13418,0,1791,11627,6683,0.034349,0.270687,0.415532,194560,42390,0.217876,0,0
157,3,1.0,25599,19498,0.573649,6101,0.521882,16732,13525,0,1856,11669,6928,0.035609,0.324336,0.351472,194560,33196,0.170621,0,0
158,3,1.0,24305,19483,0.631782,4822,0.516383,14917,11941,0,1714,10227,6414,0.032967,0.313689,0.325538,194560,19893,0.102246,0,0
159,3,1.0,25678,20757,0.595221,4921,0.478155,16414,13126,0,2160,10966,7571,0.038913,0.28728,0.397966,194560,29102,0.149579,0,0
160,3,1.0,24640,20037,0.620003,4603,0.527048,15549,12590,0,1931,10659,6990,0.035927,0.303577,0.324893,194560,15067,0.077441,0,0
161,3,1.0,25062,20396,0.616101,4666,0.5,15402,13187,0,1929,11258,6726,0.03457,0.31906,0.357568,194560,22508,0.115687,0,0
162,3,1.0,24683,19950,0.580752,4733,0.42003,14780,11900,0,1847,10053,6663,0.034247,0.248987,0.386012,194560,29019,0.149152,0,0
163,3,1.0,25852,20511,0.613817,5341,0.444299,16162,13856,0,2445,11411,7654,0.03934,0.272145,0.435589,194560,28355,0.145739,0,0
164,3,1.0,24492,20250,0.603852,4242,0.48397,14575,11288,0,1775,9513,6486,0.033337,0.26642,0.339963,194560,21295,0.109452,0,0
165,3,1.0,25456,21207,0.641581,4249,0.411156,15012,11658,0,1746,9912,6338,0.032576,0.295992,0.399653,194560,25175,0.129395,0,0
166,3,1.0,25413,21691,0.621548,3722,0.536539,15641,11224,0,1355,9869,5960,0.030633,0.331879,0.359732,194560,24487,0.125858,0,0
167,3,1.0,24806,20913,0.636255,3893,0.536604,15653,11024,0,1494,9530,6209,0.031913,0.341601,0.336608,194560,31729,0.163081,0,0
168,3,1.0,24891,21816,0.635909,3075,0.526179,14599,10251,0,1327,8924,5618,0.028875,0.343183,0.355287,194560,13703,0.070431,0,0
169,3,1.0,24406,20366,0.603899,4040,0.489851,14733,10799,0,1348,9451,5731,0.029456,0.292619,0.319142,194560,33589,0.172641,0,0
170,3,1.0,25820,21426,0.604173,4394,0.399408,15114,11823,0,1896,9927,6653,0.034195,0.274463,0.41951,194560,33846,0.173962,0,0
171,3,1.0,24018,21465,0.677754,2553,0.53114,13712,9435,0,1383,8052,5532,0.028433,0.33008,0.358279,194560,12039,0.061878,0,0
172,3,1.0,24082,21265,0.607007,2817,0.516507,14399,9767,0,1261,8506,5500,0.028269,0.313273,0.322,194560,8746,0.044953,0,0
173,3,1.0,24939,21859,0.593806,3080,0.326623,14519,10645,0,1625,9020,6083,0.031265,0.242808,0.408351,194560,23396,0.120251,0,0
174,3,1.0,26395,22361,0.527839,4034,0.41646,17674,12431,0,1797,10634,7290,0.037469,0.251303,0.378601,194560,32045,0.164705,0,0
175,3,1.0,25228,21457,0.614345,3771,0.487934,15439,11627,0,1846,9781,6631,0.034082,0.306741,0.400845,194560,30187,0.155155,0,0
176,3,1.0,25994,22167,0.603284,3827,0.450483,16944,12019,0,1737,10282,6852,0.035218,0.298599,0.381494,194560,40710,0.209241,0,0
177,3,1.0,25666,22356,0.623144,3310,0.475529,15826,10983,0,1605,9378,6437,0.033085,0.31583,0.379835,194560,18117,0.093118,0,0
178,3,1.0,24735,21437,0.617624,3298,0.457247,13654,9770,0,1278,8492,5435,0.027935,0.297516,0.351058,194560,27679,0.142265,0,0
179,3,1.0,25526,22117,0.566035,3409,0.414198,16715,11526,0,1833,9693,7056,0.036266,0.256803,0.426587,194560,32399,0.166524,0,0
180,3,1.0,24401,21264,0.649737,3137,0.536819,14709,10632,0,1680,8952,6317,0.032468,0.343201,0.340193,194560,24425,0.12554,0,0
181,3,1.0,23265,20221,0.667425,3044,0.487516,12996,9442,0,1635,7807,5754,0.029574,0.293361,0.425269,194560,26622,0.136832,0,0
182,3,1.0,24930,22284,0.592578,2646,0.487906,16164,10400,0,1381,9019,6146,0.031589,0.300033,0.373739,194560,28436,0.146155,0,0
183,3,1.0,24191,21339,0.625568,2852,0.526648,13992,9329,0,1185,8144,5402,0.027765,0.342466,0.350796,194560,26391,0.135645,0,0
184,3,1.0,24656,22046,0.634129,2610,0.463218,14030,9418,0,1300,8118,5484,0.028187,0.301422,0.388585,194560,23161,0.119043,0,0
185,3,1.0,25002,22466,0.653031,2536,0.443218,14911,9751,0,1292,8459,5627,0.028922,0.345299,0.349565,194560,16366,0.084118,0,0
186,3,1.0,25795,23204,0.622263,2591,0.41374,16368,10403,0,1487,8916,6497,0.033393,0.274588,0.396491,194560,27605,0.141884,0,0
187,3,1.0,24442,21975,0.643094,2467,0.435752,14592,9102,0,1448,7654,5863,0.030135,0.265564,0.417363,194560,26192,0.134622,0,0
188,3,1.0,25173,22371,0.616423,2802,0.448608,14664,9889,0,1453,8436,5722,0.02941,0.322964,0.387277,194560,27478,0.141231,0,0
189,3,1.0,25559,23187,0.574589,2372,0.411889,16233,10304,0,1480,8824,6253,0.032139,0.287222,0.341756,194560,20431,0.105011,0,0
190,3,1.0,24482,22090,0.635899,2392,0.460702,15212,9099,0,1455,7644,6114,0.031425,0.324174,0.366699,194560,29019,0.149152,0,0
191,3,1.0,25827,23035,0.593532,2792,0.452722,15660,10096,0,1426,8670,5927,0.030464,0.329846,0.3781,194560,34238,0.175977,0,0
192,3,1.0,23701,21091,0.667299,2610,0.559004,12908,8685,0,1210,7475,5024,0.025822,0.362659,0.363854,194560,29194,0.150051,0,0
193,3,1.0,25036,22198,0.574106,2838,0.446441,14541,9552,0,1213,8339,5427,0.027894,0.259812,0.405196,194560,46051,0.236693,0,0
194,3,1.0,25618,23554,0.622102,2064,0.489341,14804,9222,0,1073,8149,5353,0.027513,0.348963,0.357557,194560,22246,0.11434,0,0
195,3,1.0,25147,23050,0.596529,2097,0.474487,15096,9199,0,1376,7823,5761,0.02961,0.304808,0.35723,194560,26281,0.135079,0,0
196,3,1.0,24643,22886,0.647033,1757,0.475811,13559,8556,0,1202,7354,5101,0.026218,0.340521,0.365615,194560,11346,0.058316,0,0
197,3,1.0,24041,22428,0.657749,1613,0.523869,13339,8024,0,922,7102,4623,0.023761,0.384382,0.294181,194560,13867,0.071274,0,0
198,3,1.0,24765,22791,0.609627,1974,0.444276,14139,8733,0,1250,7483,5468,0.028104,0.315289,0.339064,194560,28079,0.144321,0,0
199,3,1.0,23967,22017,0.623155,1950,0.388718,14176,9235,0,1710,7525,6186,0.031795,0.263498,0.449887,194560,23329,0.119906,0,0
200,3,1.0,24606,22808,0.604174,1798,0.387097,13990,8397,0,1240,7157,5542,0.028485,0.261819,0.384518,194560,23043,0.118436,0,0
201,3,1.0,24547,22569,0.619035,1978,0.492417,14589,8603,0,1110,7493,5169,0.026568,0.339331,0.352873,194560,29801,0.153171,0,0
202,3,1.0,25712,24175,0.639462,1537,0.415745,14743,8211,0,1009,7202,5058,0.025997,0.346382,0.35429,194560,20733,0.106564,0,0
203,3,1.0,24452,22563,0.628684,1889,0.400212,14129,8855,0,1419,7436,5623,0.028901,0.273875,0.415081,194560,19822,0.101881,0,0
204,3,1.0,25329,23627,0.637237,1702,0.418331,14874,8701,0,1085,7616,5400,0.027755,0.33537,0.343889,194560,26354,0.135454,0,0
205,3,1.0,25566,23599,0.606593,1967,0.336553,15440,8505,0,1162,7343,5498,0.028259,0.258276,0.432521,194560,40218,0.206713,0,0
206,3,1.0,25157,22584,0.585326,2573,0.316362,15252,9391,0,1508,7883,6027,0.030978,0.230297,0.490294,194560,53725,0.276136,0,0
