phase,round,acc,loss,L_sup,L_A,L_B,L_proto,best_acc,best_round,gate,a_ratio,b_ratio,c_ratio,m_a,geom_drop_rate,a_prec,b_prec,hce_rate,proto_a_share,proto_a_dirty,proto_a_unique,proto_lab_mass,proto_a_mass,lab_mult,rel_r,rel_m,rel_alpha,tau0,delta0,eta_B,tau_warmup,cap_a,cap_b,lambda_A_scale,lambda_B_scale,use_a_for_proto,lr,cnt_u,cnt_a,cnt_b,cnt_c,pass_s,geom_drop,a_total,a_correct,b_total,b_correct,hce_hc,hce_den_hc,n_batches
1,26,0.6862,0.30372,0.07034,0.23339,0.0,1.81592,0.6862,26,0.0,0.53539,0.0,0.46461,0.53539,0.0,0.65756,0.0,0.34244,0.51486,0.34131,17765.11499,97280.0,103239.74121,48.64,0.86597,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14724,194560,104165,0,90395,104165,0,104165,68495,0,0,35670,104165,760
1,27,0.6383,0.29958,0.06897,0.23061,0.0,1.78303,0.6862,26,0.0,0.54138,0.0,0.45862,0.54138,0.0,0.59212,0.0,0.40788,0.51765,0.40694,17865.22534,97280.0,104399.19531,48.64,0.86881,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14702,194560,105331,0,89229,105331,0,105331,62369,0,0,42962,105331,760
1,28,0.6379,0.30374,0.07134,0.2324,0.0,1.78184,0.6862,26,0.0,0.55323,0.0,0.44677,0.55323,0.0,0.58349,0.0,0.41651,0.52314,0.41567,18060.10083,97280.0,106723.16406,48.64,0.87194,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.1468,194560,107637,0,86923,107637,0,107637,62805,0,0,44832,107637,760
1,29,0.5659,0.31862,0.08674,0.23188,0.0,1.8248,0.6862,26,0.0,0.53152,0.0,0.46848,0.53152,0.0,0.68488,0.0,0.31512,0.51305,0.31409,17719.79614,97280.0,102495.50098,48.64,0.86418,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14657,194560,103413,0,91147,103413,0,103413,70825,0,0,32588,103413,760
1,30,0.614,0.32353,0.08769,0.23584,0.0,1.77185,0.6862,26,0.0,0.52876,0.0,0.47124,0.52876,0.0,0.56762,0.0,0.43238,0.51171,0.43142,17901.38428,97280.0,101944.39258,48.64,0.86351,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14633,194560,102875,0,91685,102875,0,102875,58394,0,0,44481,102875,760
1,31,0.5598,0.31951,0.09092,0.22859,0.0,1.74005,0.6862,26,0.0,0.54851,0.0,0.45149,0.54851,0.0,0.66776,0.0,0.33224,0.52098,0.33109,17951.66455,97280.0,105800.00098,48.64,0.86936,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14608,194560,106719,0,87841,106719,0,106719,71263,0,0,35456,106719,760
1,32,0.6058,0.32533,0.09951,0.22583,0.0,1.76128,0.6862,26,0.0,0.50178,0.0,0.49822,0.50178,0.0,0.56792,0.0,0.43208,0.4985,0.43106,17677.27905,97280.0,96697.82227,48.64,0.85448,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14583,194560,97627,0,96933,97627,0,97627,55444,0,0,42183,97627,760
1,33,0.6226,0.29483,0.07013,0.2247,0.0,1.72307,0.6862,26,0.0,0.52884,0.0,0.47116,0.52884,0.0,0.61755,0.0,0.38245,0.51179,0.38128,17798.99609,97280.0,101977.19922,48.64,0.86345,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14557,194560,102892,0,91668,102892,0,102892,63541,0,0,39351,102892,760
1,34,0.6545,0.29987,0.07307,0.22681,0.0,1.7111,0.6862,26,0.0,0.54691,0.0,0.45309,0.54691,0.0,0.59854,0.0,0.40146,0.5203,0.40051,17851.42627,97280.0,105513.18359,48.64,0.86821,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.1453,194560,106406,0,88154,106406,0,106406,63688,0,0,42718,106406,760
1,35,0.6384,0.28723,0.05644,0.23079,0.0,1.70771,0.6862,26,0.0,0.56717,0.0,0.43283,0.56717,0.0,0.60367,0.0,0.39633,0.52944,0.39547,18158.39331,97280.0,109450.90137,48.64,0.87542,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14502,194560,110348,0,84212,110348,0,110348,66614,0,0,43734,110348,760
1,36,0.6695,0.29518,0.0595,0.23569,0.0,1.68276,0.6862,26,0.0,0.56234,0.0,0.43766,0.56234,0.0,0.62912,0.0,0.37088,0.52727,0.36996,18156.54272,97280.0,108502.84668,48.64,0.87452,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14473,194560,109408,0,85152,109408,0,109408,68831,0,0,40577,109408,760
1,37,0.7049,0.28882,0.05888,0.22994,0.0,1.6691,0.7049,37,0.0,0.53925,0.0,0.46075,0.53925,0.0,0.59259,0.0,0.40741,0.51671,0.40649,17925.39551,97280.0,104006.71289,48.64,0.86645,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14444,194560,104917,0,89643,104917,0,104917,62173,0,0,42744,104917,760
1,38,0.6896,0.28402,0.04883,0.2352,0.0,1.71676,0.7049,37,0.0,0.5938,0.0,0.4062,0.5938,0.0,0.7422,0.0,0.2578,0.541,0.25686,18214.08008,97280.0,114659.9248,48.64,0.88388,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14414,194560,115530,0,79030,115530,0,115530,85746,0,0,29784,115530,760
1,39,0.6986,0.27899,0.04604,0.23294,0.0,1.71613,0.7049,37,0.0,0.59681,0.0,0.40319,0.59681,0.0,0.7249,0.0,0.2751,0.54223,0.27409,18317.7561,97280.0,115230.6543,48.64,0.88509,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14383,194560,116115,0,78445,116115,0,116115,84172,0,0,31943,116115,760
1,40,0.6136,0.2807,0.05025,0.23045,0.0,1.74142,0.7049,37,0.0,0.6159,0.0,0.3841,0.6159,0.0,0.70198,0.0,0.29802,0.55013,0.29709,18405.56592,97280.0,118960.75879,48.64,0.89071,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14352,194560,119830,0,74730,119830,0,119830,84118,0,0,35712,119830,760
1,41,0.6401,0.28584,0.0548,0.23104,0.0,1.66039,0.7049,37,0.0,0.6199,0.0,0.3801,0.6199,0.0,0.7176,0.0,0.2824,0.55178,0.2814,18583.53955,97280.0,119757.95703,48.64,0.89243,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14319,194560,120607,0,73953,120607,0,120607,86548,0,0,34059,120607,760
1,42,0.5645,0.29923,0.06646,0.23277,0.0,1.65694,0.7049,37,0.0,0.56554,0.0,0.43446,0.56554,0.0,0.62908,0.0,0.37092,0.52873,0.36997,18253.22192,97280.0,109140.31934,48.64,0.87489,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14286,194560,110032,0,84528,110032,0,110032,69219,0,0,40813,110032,760
1,43,0.614,0.29052,0.06086,0.22966,0.0,1.67162,0.7049,37,0.0,0.55902,0.0,0.44098,0.55902,0.0,0.64214,0.0,0.35786,0.52581,0.35669,18174.00928,97280.0,107869.57129,48.64,0.8735,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14252,194560,108762,0,85798,108762,0,108762,69840,0,0,38922,108762,760
1,44,0.5681,0.28592,0.06375,0.22217,0.0,1.65451,0.7049,37,0.0,0.56244,0.0,0.43756,0.56244,0.0,0.62244,0.0,0.37756,0.52735,0.37652,18145.25586,97280.0,108539.00977,48.64,0.87311,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14218,194560,109428,0,85132,109428,0,109428,68112,0,0,41316,109428,760
1,45,0.614,0.29681,0.06306,0.23375,0.0,1.57816,0.7049,37,0.0,0.56677,0.0,0.43323,0.56677,0.0,0.5384,0.0,0.4616,0.52926,0.46062,18383.4375,97280.0,109373.70703,48.64,0.87627,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14183,194560,110270,0,84290,110270,0,110270,59369,0,0,50901,110270,760
1,46,0.6051,0.27698,0.05148,0.22551,0.0,1.60652,0.7049,37,0.0,0.60585,0.0,0.39415,0.60585,0.0,0.6718,0.0,0.3282,0.54602,0.3271,18446.11035,97280.0,117000.41797,48.64,0.88692,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14147,194560,117874,0,76686,117874,0,117874,79188,0,0,38686,117874,760
1,47,0.6812,0.28951,0.05751,0.232,0.0,1.61743,0.7049,37,0.0,0.58307,0.0,0.41693,0.58307,0.0,0.7116,0.0,0.2884,0.53643,0.2873,18232.84497,97280.0,112567.79004,48.64,0.88054,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.1411,194560,113442,0,81118,113442,0,113442,80725,0,0,32717,113442,760
1,48,0.6223,0.26947,0.04391,0.22556,0.0,1.56602,0.7049,37,0.0,0.61523,0.0,0.38477,0.61523,0.0,0.70883,0.0,0.29117,0.54984,0.29007,18426.84473,97280.0,118822.7207,48.64,0.89105,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14072,194560,119699,0,74861,119699,0,119699,84846,0,0,34853,119699,760
1,49,0.6609,0.26774,0.04829,0.21944,0.0,1.62307,0.7049,37,0.0,0.60434,0.0,0.39566,0.60434,0.0,0.70803,0.0,0.29197,0.54539,0.29102,18417.59229,97280.0,116704.24219,48.64,0.88708,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.14034,194560,117580,0,76980,117580,0,117580,83250,0,0,34330,117580,760
1,50,0.7112,0.27201,0.04634,0.22567,0.0,1.57367,0.7112,50,0.0,0.58214,0.0,0.41786,0.58214,0.0,0.65805,0.0,0.34195,0.53598,0.3409,18286.8606,97280.0,112367.91895,48.64,0.88093,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13995,194560,113262,0,81298,113262,0,113262,74532,0,0,38730,113262,760
1,51,0.7282,0.26883,0.04364,0.22519,0.0,1.60716,0.7282,51,0.0,0.60609,0.0,0.39391,0.60609,0.0,0.7797,0.0,0.2203,0.54614,0.21906,18364.9978,97280.0,117058.63672,48.64,0.8874,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13956,194560,117921,0,76639,117921,0,117921,91943,0,0,25978,117921,760
1,52,0.6947,0.26183,0.03354,0.2283,0.0,1.59339,0.7282,51,0.0,0.59555,0.0,0.40445,0.59555,0.0,0.70889,0.0,0.29111,0.54176,0.28996,18352.57715,97280.0,115011.21289,48.64,0.88469,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13915,194560,115870,0,78690,115870,0,115870,82139,0,0,33731,115870,760
1,53,0.6738,0.26653,0.04338,0.22315,0.0,1.55332,0.7282,51,0.0,0.60664,0.0,0.39336,0.60664,0.0,0.63524,0.0,0.36476,0.54636,0.36397,18590.7627,97280.0,117162.62695,48.64,0.8885,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13874,194560,118027,0,76533,118027,0,118027,74975,0,0,43052,118027,760
1,54,0.6158,0.27715,0.04693,0.23022,0.0,1.54034,0.7282,51,0.0,0.59722,0.0,0.40278,0.59722,0.0,0.62904,0.0,0.37096,0.54244,0.36996,18680.45215,97280.0,115325.23535,48.64,0.88682,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13832,194560,116196,0,78364,116196,0,116196,73092,0,0,43104,116196,760
1,55,0.6984,0.27322,0.04738,0.22584,0.0,1.55584,0.7282,51,0.0,0.6234,0.0,0.3766,0.6234,0.0,0.70488,0.0,0.29512,0.55316,0.29416,18638.89771,97280.0,120425.28223,48.64,0.89411,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.1379,194560,121288,0,73272,121288,0,121288,85493,0,0,35795,121288,760
1,56,0.7128,0.26055,0.04093,0.21962,0.0,1.55216,0.7282,51,0.0,0.60592,0.0,0.39408,0.60592,0.0,0.71591,0.0,0.28409,0.54606,0.2831,18474.50757,97280.0,117020.20996,48.64,0.88724,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13747,194560,117887,0,76673,117887,0,117887,84396,0,0,33491,117887,760
1,57,0.7184,0.25895,0.03342,0.22553,0.0,1.54125,0.7282,51,0.0,0.6108,0.0,0.3892,0.6108,0.0,0.72256,0.0,0.27744,0.54807,0.27633,18426.28613,97280.0,117976.77246,48.64,0.88952,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13703,194560,118837,0,75723,118837,0,118837,85867,0,0,32970,118837,760
1,58,0.7277,0.26469,0.03225,0.23243,0.0,1.56277,0.7282,51,0.0,0.60224,0.0,0.39776,0.60224,0.0,0.66946,0.0,0.33054,0.54452,0.3296,18412.93994,97280.0,116295.23828,48.64,0.88729,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13659,194560,117171,0,77389,117171,0,117171,78441,0,0,38730,117171,760
1,59,0.7122,0.26451,0.03221,0.23229,0.0,1.53272,0.7282,51,0.0,0.62001,0.0,0.37999,0.62001,0.0,0.71081,0.0,0.28919,0.55181,0.28823,18591.58252,97280.0,119772.63477,48.64,0.89268,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13613,194560,120629,0,73931,120629,0,120629,85744,0,0,34885,120629,760
1,60,0.6819,0.26417,0.03719,0.22698,0.0,1.55442,0.7282,51,0.0,0.60814,0.0,0.39186,0.60814,0.0,0.6414,0.0,0.3586,0.54695,0.35766,18654.88867,97280.0,117440.63672,48.64,0.88951,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13568,194560,118320,0,76240,118320,0,118320,75891,0,0,42429,118320,760
1,61,0.67,0.27055,0.04544,0.22511,0.0,1.53885,0.7282,51,0.0,0.62528,0.0,0.37472,0.62528,0.0,0.73907,0.0,0.26093,0.55395,0.25983,18633.30249,97280.0,120812.17871,48.64,0.89428,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13521,194560,121655,0,72905,121655,0,121655,89911,0,0,31744,121655,760
1,62,0.7356,0.26174,0.04206,0.21968,0.0,1.52782,0.7356,62,0.0,0.62708,0.0,0.37292,0.62708,0.0,0.72475,0.0,0.27525,0.55469,0.27422,18629.29517,97280.0,121175.40039,48.64,0.89406,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13474,194560,122004,0,72556,122004,0,122004,88422,0,0,33582,122004,760
1,63,0.7373,0.24686,0.03126,0.2156,0.0,1.55463,0.7373,63,0.0,0.62444,0.0,0.37556,0.62444,0.0,0.68484,0.0,0.31516,0.55358,0.31412,18705.65894,97280.0,120631.38184,48.64,0.89476,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13426,194560,121492,0,73068,121492,0,121492,83202,0,0,38290,121492,760
1,64,0.7496,0.25647,0.02617,0.21918,0.1462,1.54142,0.7496,64,0.0,0.61579,0.2833,0.10091,0.61579,0.0,0.72691,0.44082,0.27309,0.55011,0.27215,18353.06274,97280.0,118949.2832,48.64,0.89037,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13378,194560,119809,55118,19633,119809,0,119809,87090,55118,24297,32719,119809,760
1,65,0.7106,0.26296,0.0245,0.21776,0.12988,1.49489,0.7496,64,0.0,0.65107,0.26141,0.08753,0.65107,0.0,0.78031,0.44433,0.21969,0.56401,0.21861,18695.18042,97280.0,125843.69043,48.64,0.90213,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13329,194560,126672,50859,17029,126672,0,126672,98844,50859,22598,27828,126672,760
1,66,0.6652,0.29417,0.04018,0.22101,0.14492,1.51847,0.7496,64,0.0,0.61788,0.28227,0.09986,0.61788,0.0,0.71661,0.40546,0.28339,0.55101,0.28227,18554.58228,97280.0,119384.7373,48.64,0.89128,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13279,194560,120214,54918,19428,120214,0,120214,86147,54918,22267,34067,120214,760
1,67,0.7128,0.29085,0.03561,0.2141,0.12987,1.4785,0.7496,64,0.0,0.64132,0.26713,0.09155,0.64132,0.0,0.74065,0.43053,0.25935,0.56029,0.2583,18623.32471,97280.0,123955.69727,48.64,0.89891,0.0,1.0,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.13228,194560,124776,51973,17811,124776,0,124776,92415,51973,22376,32361,124776,760
